Index: 1620 | Bright Bodies: 19

Size: 28 | Area: 2283590.2 | Centroid: (39.539303 , 31.845327)
Size: 28 | Area: 1599220.2 | Centroid: (13.81281 , 42.835255)
Size: 16 | Area: 403151.94 | Centroid: (0.26595253 , 8.3147545)
Size: 12 | Area: 191279.16 | Centroid: (8.835719 , 37.29149)
Size: 7 | Area: 74162.57 | Centroid: (15.278701 , 48.882797)
Size: 6 | Area: 67759.15 | Centroid: (22.46145 , 13.713473)
Size: 6 | Area: 58882.64 | Centroid: (27.61442 , 25.799498)
Size: 6 | Area: 49520.434 | Centroid: (11.548486 , 16.805819)
Size: 5 | Area: 40767.754 | Centroid: (2.366385 , 35.80798)
Size: 6 | Area: 35875.38 | Centroid: (40.754875 , 39.00631)
Size: 4 | Area: 24526.285 | Centroid: (26.24695 , 35.64187)
Size: 2 | Area: 9867.738 | Centroid: (20.367447 , 46.000004)
Size: 1 | Area: 9074.899 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 8571.684 | Centroid: (30.423464 , 29.000002)
Size: 2 | Area: 7178.931 | Centroid: (41.999996 , 9.409335)
Size: 2 | Area: 7103.7217 | Centroid: (47.536816 , 43.0)
Size: 1 | Area: 4126.3765 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2963.227 | Centroid: (29.0 , 13.000001)
Size: 1 | Area: 2750.7642 | Centroid: (10.0 , 27.0)
