Index: 1847 | Bright Bodies: 21

Size: 31 | Area: 2304082.2 | Centroid: (39.699715 , 31.79431)
Size: 28 | Area: 1597139.9 | Centroid: (14.020289 , 42.692966)
Size: 15 | Area: 490945.72 | Centroid: (0.28590322 , 8.186008)
Size: 12 | Area: 192566.83 | Centroid: (9.022581 , 37.14025)
Size: 8 | Area: 99625.62 | Centroid: (15.3275585 , 48.864597)
Size: 5 | Area: 64845.402 | Centroid: (22.557707 , 13.562296)
Size: 7 | Area: 61267.27 | Centroid: (27.831636 , 25.729265)
Size: 5 | Area: 46912.227 | Centroid: (11.669672 , 16.655163)
Size: 4 | Area: 38383.562 | Centroid: (2.4183686 , 35.654762)
Size: 4 | Area: 30386.68 | Centroid: (41.244728 , 38.767277)
Size: 4 | Area: 25624.078 | Centroid: (26.303541 , 35.561047)
Size: 2 | Area: 12172.371 | Centroid: (44.239014 , 22.000002)
Size: 2 | Area: 9557.006 | Centroid: (20.485819 , 46.0)
Size: 2 | Area: 8965.885 | Centroid: (30.574238 , 29.0)
Size: 2 | Area: 6358.704 | Centroid: (39.0 , 38.524673)
Size: 1 | Area: 5040.648 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4256.0273 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3608.1375 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3030.2092 | Centroid: (14.999999 , 25.000002)
Size: 1 | Area: 2944.0994 | Centroid: (30.000002 , 13.0)
Size: 1 | Area: 2805.0002 | Centroid: (18.0 , 19.0)
