Index: 2151 | Bright Bodies: 21

Size: 34 | Area: 2317852.8 | Centroid: (39.8691 , 31.744408)
Size: 26 | Area: 1593585.8 | Centroid: (14.185483 , 42.60958)
Size: 15 | Area: 595557.4 | Centroid: (0.30250522 , 8.138475)
Size: 12 | Area: 193329.98 | Centroid: (9.169856 , 37.027596)
Size: 8 | Area: 140182.34 | Centroid: (15.332016 , 48.884403)
Size: 6 | Area: 67565.63 | Centroid: (22.768291 , 13.511218)
Size: 6 | Area: 59162.867 | Centroid: (27.97435 , 25.614286)
Size: 6 | Area: 50099.664 | Centroid: (11.892403 , 16.619722)
Size: 4 | Area: 38097.766 | Centroid: (2.5396304 , 35.590675)
Size: 4 | Area: 31751.604 | Centroid: (41.306965 , 38.727367)
Size: 4 | Area: 25845.426 | Centroid: (26.377577 , 35.493855)
Size: 2 | Area: 12392.604 | Centroid: (44.32121 , 22.0)
Size: 3 | Area: 12040.271 | Centroid: (20.712225 , 45.75254)
Size: 2 | Area: 7403.912 | Centroid: (42.501984 , 9.0)
Size: 1 | Area: 6470.7114 | Centroid: (30.999998 , 28.999998)
Size: 1 | Area: 5560.987 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3232.3481 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3201.0986 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 3145.179 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 3136.4958 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 2999.7346 | Centroid: (41.0 , 20.0)
