Index: 838 | Bright Bodies: 19

Size: 32 | Area: 2300650.0 | Centroid: (39.787994 , 31.728233)
Size: 27 | Area: 1586671.4 | Centroid: (14.108681 , 42.553932)
Size: 15 | Area: 541928.6 | Centroid: (0.2838905 , 8.124002)
Size: 13 | Area: 192465.98 | Centroid: (9.072708 , 36.932354)
Size: 8 | Area: 144585.77 | Centroid: (15.225546 , 48.89084)
Size: 6 | Area: 65622.45 | Centroid: (22.69046 , 13.457438)
Size: 6 | Area: 57735.293 | Centroid: (27.909966 , 25.560268)
Size: 6 | Area: 48667.016 | Centroid: (11.819485 , 16.568495)
Size: 4 | Area: 37549.066 | Centroid: (2.488208 , 35.52647)
Size: 4 | Area: 30917.457 | Centroid: (41.273994 , 38.687584)
Size: 4 | Area: 24725.746 | Centroid: (26.335005 , 35.43417)
Size: 2 | Area: 11579.578 | Centroid: (44.278297 , 22.000002)
Size: 3 | Area: 11118.015 | Centroid: (20.682148 , 45.718483)
Size: 2 | Area: 8576.503 | Centroid: (30.657215 , 29.0)
Size: 2 | Area: 7118.0957 | Centroid: (42.449238 , 9.0)
Size: 1 | Area: 4900.016 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3379.1448 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3287.5547 | Centroid: (6.0 , 49.000004)
Size: 1 | Area: 2799.17 | Centroid: (41.0 , 19.0)
