Index: 565 | Bright Bodies: 21

Size: 28 | Area: 2291776.5 | Centroid: (40.419376 , 31.18262)
Size: 27 | Area: 1587662.9 | Centroid: (14.666108 , 42.10707)
Size: 18 | Area: 974970.4 | Centroid: (0.42211854 , 7.6410375)
Size: 9 | Area: 294211.1 | Centroid: (15.58576 , 48.857796)
Size: 13 | Area: 191415.47 | Centroid: (9.722322 , 36.438923)
Size: 6 | Area: 66500.57 | Centroid: (23.324713 , 12.925023)
Size: 6 | Area: 57523.97 | Centroid: (28.419233 , 25.034084)
Size: 6 | Area: 49332.035 | Centroid: (12.369596 , 16.04126)
Size: 6 | Area: 41742.387 | Centroid: (3.2989025 , 34.990627)
Size: 5 | Area: 33147.355 | Centroid: (41.47997 , 38.27174)
Size: 3 | Area: 19878.848 | Centroid: (26.851252 , 34.813892)
Size: 2 | Area: 14094.114 | Centroid: (6.313975 , 49.0)
Size: 3 | Area: 12400.941 | Centroid: (43.00171 , 49.0)
Size: 2 | Area: 11303.514 | Centroid: (45.0 , 21.35958)
Size: 2 | Area: 9245.169 | Centroid: (21.326567 , 45.000004)
Size: 2 | Area: 8548.273 | Centroid: (0.0 , 14.456436)
Size: 2 | Area: 7857.514 | Centroid: (31.0 , 28.421774)
Size: 2 | Area: 7225.886 | Centroid: (43.000004 , 8.570307)
Size: 1 | Area: 4010.0146 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3345.1416 | Centroid: (48.0 , 42.0)
Size: 1 | Area: 3253.0413 | Centroid: (29.999998 , 12.0)
