Index: 220 | Bright Bodies: 21

Size: 30 | Area: 2295544.0 | Centroid: (40.21306 , 31.37284)
Size: 26 | Area: 1584571.8 | Centroid: (14.476739 , 42.270824)
Size: 19 | Area: 845557.0 | Centroid: (0.36421037 , 7.931364)
Size: 8 | Area: 236792.39 | Centroid: (15.322477 , 48.886833)
Size: 15 | Area: 194068.75 | Centroid: (9.484536 , 36.63162)
Size: 7 | Area: 65955.47 | Centroid: (23.169645 , 13.057606)
Size: 5 | Area: 53629.773 | Centroid: (28.283867 , 25.23792)
Size: 5 | Area: 44787.344 | Centroid: (12.250173 , 16.24405)
Size: 5 | Area: 36138.945 | Centroid: (3.095126 , 35.25842)
Size: 5 | Area: 33443.004 | Centroid: (41.368267 , 38.38212)
Size: 3 | Area: 19236.754 | Centroid: (26.690289 , 35.14099)
Size: 3 | Area: 12563.662 | Centroid: (44.72768 , 21.598213)
Size: 2 | Area: 10933.052 | Centroid: (6.273011 , 49.000004)
Size: 2 | Area: 8529.926 | Centroid: (21.0 , 45.353607)
Size: 2 | Area: 8390.144 | Centroid: (31.0 , 28.54005)
Size: 2 | Area: 6153.8267 | Centroid: (48.0 , 42.486702)
Size: 2 | Area: 6128.915 | Centroid: (0.0 , 14.507208)
Size: 1 | Area: 4383.0845 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3667.969 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 3195.4954 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 3061.0544 | Centroid: (42.0 , 19.0)
