Index: 1334 | Bright Bodies: 22

Size: 31 | Area: 2301644.0 | Centroid: (39.726955 , 31.767721)
Size: 28 | Area: 1594239.9 | Centroid: (14.049146 , 42.63315)
Size: 15 | Area: 506561.8 | Centroid: (0.28541 , 8.15375)
Size: 12 | Area: 191275.9 | Centroid: (9.036492 , 37.08612)
Size: 8 | Area: 115274.516 | Centroid: (15.286513 , 48.875557)
Size: 5 | Area: 63973.39 | Centroid: (22.578938 , 13.511965)
Size: 6 | Area: 58122.664 | Centroid: (27.851833 , 25.6295)
Size: 5 | Area: 46530.887 | Centroid: (11.696689 , 16.616184)
Size: 4 | Area: 38019.88 | Centroid: (2.4400415 , 35.606747)
Size: 4 | Area: 30528.08 | Centroid: (41.25282 , 38.742577)
Size: 4 | Area: 25183.096 | Centroid: (26.311646 , 35.509853)
Size: 2 | Area: 11980.711 | Centroid: (44.247723 , 22.000002)
Size: 2 | Area: 9033.489 | Centroid: (30.604422 , 29.0)
Size: 2 | Area: 8960.599 | Centroid: (20.511873 , 46.0)
Size: 2 | Area: 6995.827 | Centroid: (42.40068 , 9.0)
Size: 2 | Area: 6046.3926 | Centroid: (38.999996 , 38.473534)
Size: 1 | Area: 5009.7593 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3157.1584 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2866.7092 | Centroid: (14.999999 , 25.000002)
Size: 1 | Area: 2753.0017 | Centroid: (6.0 , 48.999996)
Size: 1 | Area: 2753.1155 | Centroid: (18.0 , 19.0)
Size: 1 | Area: 2741.9858 | Centroid: (30.000002 , 13.0)
