Index: 1698 | Bright Bodies: 21

Size: 31 | Area: 2304887.8 | Centroid: (39.77119 , 31.77201)
Size: 26 | Area: 1589234.2 | Centroid: (14.104759 , 42.630165)
Size: 15 | Area: 534105.2 | Centroid: (0.29167286 , 8.150471)
Size: 12 | Area: 191933.84 | Centroid: (9.067591 , 37.079952)
Size: 8 | Area: 123427.87 | Centroid: (15.314999 , 48.879276)
Size: 5 | Area: 64360.64 | Centroid: (22.621065 , 13.508876)
Size: 6 | Area: 58503.9 | Centroid: (27.899836 , 25.629454)
Size: 5 | Area: 46619.44 | Centroid: (11.74166 , 16.614061)
Size: 4 | Area: 38064.07 | Centroid: (2.4707818 , 35.60783)
Size: 4 | Area: 31006.793 | Centroid: (41.26788 , 38.74253)
Size: 4 | Area: 25548.355 | Centroid: (26.330599 , 35.50958)
Size: 2 | Area: 12160.158 | Centroid: (44.267406 , 22.000002)
Size: 2 | Area: 9046.204 | Centroid: (30.645056 , 28.999998)
Size: 2 | Area: 9041.794 | Centroid: (20.548635 , 46.0)
Size: 2 | Area: 7107.074 | Centroid: (42.431103 , 8.999999)
Size: 2 | Area: 6023.0264 | Centroid: (39.0 , 38.471348)
Size: 1 | Area: 5293.673 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3167.422 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3013.4834 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 2936.2866 | Centroid: (30.000002 , 13.0)
Size: 1 | Area: 2862.0532 | Centroid: (6.0000005 , 49.0)
