Index: 1897 | Bright Bodies: 21

Size: 30 | Area: 2300561.5 | Centroid: (40.180664 , 31.477703)
Size: 27 | Area: 1592177.9 | Centroid: (14.4468155 , 42.365368)
Size: 15 | Area: 811005.44 | Centroid: (0.33300263 , 8.006113)
Size: 7 | Area: 203700.12 | Centroid: (15.458338 , 48.900303)
Size: 14 | Area: 198230.56 | Centroid: (9.444394 , 36.774822)
Size: 8 | Area: 72528.836 | Centroid: (23.101429 , 13.207242)
Size: 4 | Area: 53572.09 | Centroid: (28.271328 , 25.440542)
Size: 4 | Area: 44654.562 | Centroid: (12.245927 , 16.448778)
Size: 6 | Area: 41931.414 | Centroid: (2.9923666 , 35.410213)
Size: 5 | Area: 35302.594 | Centroid: (41.322647 , 38.531498)
Size: 4 | Area: 23955.375 | Centroid: (26.569643 , 35.32843)
Size: 3 | Area: 14096.782 | Centroid: (44.646687 , 21.767553)
Size: 2 | Area: 9670.402 | Centroid: (21.000002 , 45.508015)
Size: 1 | Area: 6569.757 | Centroid: (31.000002 , 29.0)
Size: 1 | Area: 5529.126 | Centroid: (6.0000005 , 49.000004)
Size: 1 | Area: 5486.2524 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 4541.5806 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3511.42 | Centroid: (0.0 , 14.0)
Size: 1 | Area: 3249.0015 | Centroid: (30.0 , 11.999999)
Size: 1 | Area: 3178.0432 | Centroid: (44.0 , 49.000004)
Size: 1 | Area: 3114.423 | Centroid: (14.0 , 0.0)
