Index: 1973 | Bright Bodies: 20

Size: 32 | Area: 2308975.8 | Centroid: (39.772697 , 31.798536)
Size: 26 | Area: 1593144.9 | Centroid: (14.1044235 , 42.677002)
Size: 15 | Area: 536290.3 | Centroid: (0.29327676 , 8.187451)
Size: 12 | Area: 193213.36 | Centroid: (9.071393 , 37.119488)
Size: 8 | Area: 112058.8 | Centroid: (15.340985 , 48.87317)
Size: 5 | Area: 64513.89 | Centroid: (22.623589 , 13.541932)
Size: 6 | Area: 58723.098 | Centroid: (27.89889 , 25.65469)
Size: 5 | Area: 46691.152 | Centroid: (11.73986 , 16.638197)
Size: 4 | Area: 38184.71 | Centroid: (2.4712124 , 35.639343)
Size: 4 | Area: 30885.049 | Centroid: (41.269276 , 38.756386)
Size: 4 | Area: 25787.13 | Centroid: (26.334015 , 35.545265)
Size: 2 | Area: 12208.929 | Centroid: (44.271038 , 22.0)
Size: 2 | Area: 9393.998 | Centroid: (20.549307 , 45.999996)
Size: 2 | Area: 9112.236 | Centroid: (30.640121 , 29.000002)
Size: 2 | Area: 7033.3145 | Centroid: (42.43555 , 9.0)
Size: 2 | Area: 6180.3496 | Centroid: (39.0 , 38.50639)
Size: 1 | Area: 5348.2905 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3434.2732 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3155.5422 | Centroid: (30.0 , 13.000001)
Size: 1 | Area: 3147.3594 | Centroid: (15.0 , 25.0)
