Index: 925 | Bright Bodies: 19

Size: 32 | Area: 2302820.5 | Centroid: (40.070366 , 31.47529)
Size: 27 | Area: 1586408.8 | Centroid: (14.363 , 42.339737)
Size: 15 | Area: 735273.75 | Centroid: (0.3126435 , 7.970161)
Size: 8 | Area: 215323.38 | Centroid: (15.334226 , 48.892105)
Size: 14 | Area: 195856.97 | Centroid: (9.341535 , 36.74041)
Size: 8 | Area: 70837.664 | Centroid: (23.020422 , 13.17785)
Size: 4 | Area: 51656.52 | Centroid: (28.23913 , 25.396027)
Size: 6 | Area: 48121.67 | Centroid: (12.067743 , 16.417212)
Size: 6 | Area: 40736.86 | Centroid: (2.8995705 , 35.373043)
Size: 6 | Area: 37390.363 | Centroid: (41.103153 , 38.45727)
Size: 4 | Area: 23398.363 | Centroid: (26.495152 , 35.288692)
Size: 4 | Area: 16243.394 | Centroid: (44.47913 , 21.614363)
Size: 2 | Area: 9185.459 | Centroid: (30.999998 , 28.657887)
Size: 2 | Area: 9064.1455 | Centroid: (21.0 , 45.448166)
Size: 2 | Area: 7094.536 | Centroid: (47.999996 , 42.58463)
Size: 1 | Area: 6090.8164 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 4765.7393 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3278.761 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 2852.712 | Centroid: (0.0 , 14.000001)
