Index: 1554 | Bright Bodies: 20

Size: 28 | Area: 2293203.0 | Centroid: (39.655037 , 31.795982)
Size: 28 | Area: 1596798.9 | Centroid: (13.97321 , 42.70651)
Size: 15 | Area: 466288.16 | Centroid: (0.2796552 , 8.19859)
Size: 10 | Area: 186450.47 | Centroid: (8.938316 , 37.170315)
Size: 7 | Area: 91191.6 | Centroid: (15.310883 , 48.88882)
Size: 5 | Area: 64643.297 | Centroid: (22.52156 , 13.571897)
Size: 7 | Area: 60905.9 | Centroid: (27.786772 , 25.737839)
Size: 5 | Area: 46716.39 | Centroid: (11.627696 , 16.663933)
Size: 7 | Area: 38866.81 | Centroid: (40.780006 , 38.750298)
Size: 4 | Area: 38377.812 | Centroid: (2.3916569 , 35.661377)
Size: 4 | Area: 25281.93 | Centroid: (26.286587 , 35.568306)
Size: 2 | Area: 9506.482 | Centroid: (20.452578 , 46.0)
Size: 1 | Area: 9358.411 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 9063.574 | Centroid: (30.534277 , 28.999996)
Size: 1 | Area: 4742.767 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4333.3535 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3615.535 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2874.0195 | Centroid: (15.0 , 24.999998)
Size: 1 | Area: 2769.586 | Centroid: (18.0 , 19.0)
Size: 1 | Area: 2744.6296 | Centroid: (30.0 , 12.999999)
