Index: 1969 | Bright Bodies: 20

Size: 33 | Area: 2313764.2 | Centroid: (39.91805 , 31.706165)
Size: 27 | Area: 1593598.2 | Centroid: (14.239172 , 42.56745)
Size: 15 | Area: 623361.5 | Centroid: (0.30384046 , 8.101018)
Size: 13 | Area: 195923.4 | Centroid: (9.212496 , 36.96481)
Size: 8 | Area: 155978.77 | Centroid: (15.341988 , 48.892307)
Size: 6 | Area: 67049.58 | Centroid: (22.817608 , 13.482062)
Size: 6 | Area: 58913.926 | Centroid: (28.024227 , 25.589718)
Size: 6 | Area: 49852.977 | Centroid: (11.944157 , 16.59751)
Size: 5 | Area: 40567.477 | Centroid: (2.6839325 , 35.521286)
Size: 4 | Area: 31917.35 | Centroid: (41.320972 , 38.71422)
Size: 4 | Area: 25578.477 | Centroid: (26.393482 , 35.464317)
Size: 2 | Area: 12226.789 | Centroid: (44.33825 , 21.999998)
Size: 3 | Area: 11857.752 | Centroid: (20.74694 , 45.72983)
Size: 2 | Area: 7408.8125 | Centroid: (42.54393 , 9.0)
Size: 1 | Area: 6835.2485 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5621.0386 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3340.165 | Centroid: (6.0 , 49.000004)
Size: 1 | Area: 3206.0054 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3077.2153 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 3048.5225 | Centroid: (15.0 , 25.0)
