Index: 1261 | Bright Bodies: 19

Size: 33 | Area: 2309261.5 | Centroid: (39.854885 , 31.709307)
Size: 26 | Area: 1585824.4 | Centroid: (14.17675 , 42.547894)
Size: 15 | Area: 581174.0 | Centroid: (0.294628 , 8.091655)
Size: 13 | Area: 193663.95 | Centroid: (9.117495 , 36.92956)
Size: 8 | Area: 154681.88 | Centroid: (15.291223 , 48.892414)
Size: 6 | Area: 66284.445 | Centroid: (22.752892 , 13.46153)
Size: 6 | Area: 58352.44 | Centroid: (27.971786 , 25.567509)
Size: 6 | Area: 49056.24 | Centroid: (11.883969 , 16.576084)
Size: 4 | Area: 37486.21 | Centroid: (2.5316489 , 35.53612)
Size: 4 | Area: 31377.21 | Centroid: (41.295914 , 38.6979)
Size: 4 | Area: 25044.176 | Centroid: (26.361368 , 35.440746)
Size: 2 | Area: 11887.058 | Centroid: (44.30548 , 22.0)
Size: 3 | Area: 11392.516 | Centroid: (20.71543 , 45.71885)
Size: 2 | Area: 7227.8643 | Centroid: (42.49229 , 9.0)
Size: 1 | Area: 6181.9263 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5248.9717 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3349.9553 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3310.7307 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2786.2693 | Centroid: (15.0 , 25.0)
