Index: 1089 | Bright Bodies: 22

Size: 31 | Area: 2297775.5 | Centroid: (40.239132 , 31.35718)
Size: 25 | Area: 1585466.9 | Centroid: (14.478866 , 42.25495)
Size: 16 | Area: 850082.94 | Centroid: (0.3473908 , 7.938773)
Size: 8 | Area: 229968.5 | Centroid: (15.445625 , 48.88499)
Size: 13 | Area: 193365.52 | Centroid: (9.47875 , 36.655487)
Size: 7 | Area: 68530.09 | Centroid: (23.18892 , 13.082555)
Size: 5 | Area: 56043.637 | Centroid: (28.327375 , 25.272554)
Size: 4 | Area: 44211.65 | Centroid: (12.255939 , 16.357962)
Size: 5 | Area: 37791.754 | Centroid: (3.108846 , 35.28389)
Size: 5 | Area: 34812.6 | Centroid: (41.348995 , 38.441452)
Size: 3 | Area: 20409.678 | Centroid: (26.688028 , 35.16404)
Size: 3 | Area: 13436.916 | Centroid: (44.711063 , 21.684658)
Size: 2 | Area: 10151.658 | Centroid: (6.292318 , 48.999996)
Size: 2 | Area: 9325.949 | Centroid: (20.999998 , 45.39864)
Size: 2 | Area: 9119.484 | Centroid: (31.000002 , 28.613934)
Size: 2 | Area: 6762.5605 | Centroid: (48.0 , 42.529346)
Size: 2 | Area: 6421.124 | Centroid: (0.0 , 14.4511385)
Size: 2 | Area: 6255.27 | Centroid: (43.539814 , 49.000004)
Size: 1 | Area: 5341.286 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3469.557 | Centroid: (29.999998 , 12.0)
Size: 1 | Area: 3142.592 | Centroid: (41.999996 , 19.0)
Size: 1 | Area: 3103.7888 | Centroid: (14.0 , 0.0)
