Index: 990 | Bright Bodies: 21

Size: 31 | Area: 2296894.8 | Centroid: (39.692207 , 31.75498)
Size: 28 | Area: 1591798.1 | Centroid: (14.009538 , 42.62428)
Size: 15 | Area: 484781.66 | Centroid: (0.2787519 , 8.152285)
Size: 13 | Area: 193405.72 | Centroid: (9.000417 , 37.061367)
Size: 8 | Area: 110638.9 | Centroid: (15.242331 , 48.874153)
Size: 5 | Area: 63727.137 | Centroid: (22.546482 , 13.5007715)
Size: 6 | Area: 58024.992 | Centroid: (27.813168 , 25.619534)
Size: 5 | Area: 46532.535 | Centroid: (11.662001 , 16.607975)
Size: 4 | Area: 38058.54 | Centroid: (2.4185896 , 35.59239)
Size: 4 | Area: 30243.303 | Centroid: (41.24108 , 38.736538)
Size: 4 | Area: 24972.895 | Centroid: (26.297071 , 35.495003)
Size: 2 | Area: 11856.223 | Centroid: (44.232 , 22.0)
Size: 3 | Area: 11414.103 | Centroid: (20.604315 , 45.769012)
Size: 2 | Area: 8935.494 | Centroid: (30.572868 , 29.0)
Size: 2 | Area: 6982.348 | Centroid: (42.377586 , 9.0)
Size: 2 | Area: 6039.05 | Centroid: (39.0 , 38.46006)
Size: 1 | Area: 4764.282 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3042.3271 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2778.3838 | Centroid: (18.0 , 19.0)
Size: 1 | Area: 2712.597 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 2711.4324 | Centroid: (15.0 , 25.000002)
