Index: 1920 | Bright Bodies: 20

Size: 35 | Area: 2317637.8 | Centroid: (39.94669 , 31.688679)
Size: 27 | Area: 1592665.8 | Centroid: (14.262743 , 42.547253)
Size: 15 | Area: 643318.7 | Centroid: (0.3057656 , 8.09388)
Size: 13 | Area: 195466.16 | Centroid: (9.237328 , 36.948128)
Size: 8 | Area: 162065.23 | Centroid: (15.348153 , 48.89379)
Size: 7 | Area: 69879.58 | Centroid: (22.893904 , 13.406749)
Size: 6 | Area: 58956.164 | Centroid: (28.04563 , 25.576437)
Size: 6 | Area: 49784.86 | Centroid: (11.968423 , 16.584824)
Size: 5 | Area: 40453.54 | Centroid: (2.708776 , 35.50571)
Size: 4 | Area: 31912.482 | Centroid: (41.333954 , 38.704887)
Size: 4 | Area: 25382.873 | Centroid: (26.409174 , 35.45027)
Size: 2 | Area: 12181.806 | Centroid: (44.356747 , 22.0)
Size: 2 | Area: 8992.167 | Centroid: (21.0 , 45.630733)
Size: 2 | Area: 7411.251 | Centroid: (42.569576 , 9.0)
Size: 1 | Area: 6938.222 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5562.91 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3462.5527 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3166.5537 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3012.5706 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 2974.76 | Centroid: (14.999999 , 25.0)
