Index: 1593 | Bright Bodies: 19

Size: 28 | Area: 2292779.2 | Centroid: (39.63171 , 31.80183)
Size: 28 | Area: 1598139.2 | Centroid: (13.943972 , 42.727375)
Size: 15 | Area: 452659.06 | Centroid: (0.27757254 , 8.215529)
Size: 10 | Area: 186518.55 | Centroid: (8.925471 , 37.186584)
Size: 7 | Area: 88194.13 | Centroid: (15.303543 , 48.88756)
Size: 6 | Area: 67470.57 | Centroid: (22.522665 , 13.644252)
Size: 6 | Area: 58381.547 | Centroid: (27.705627 , 25.740046)
Size: 6 | Area: 49457.12 | Centroid: (11.625823 , 16.749533)
Size: 7 | Area: 38686.777 | Centroid: (40.76451 , 38.75656)
Size: 4 | Area: 38305.984 | Centroid: (2.375992 , 35.673077)
Size: 4 | Area: 25123.898 | Centroid: (26.278185 , 35.58278)
Size: 2 | Area: 9599.125 | Centroid: (20.433302 , 46.000004)
Size: 1 | Area: 9343.823 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 8952.13 | Centroid: (30.509768 , 29.0)
Size: 1 | Area: 4564.9297 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4347.7373 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3750.3413 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2813.2166 | Centroid: (15.000001 , 25.0)
Size: 1 | Area: 2760.1023 | Centroid: (18.0 , 19.0)
