Index: 1530 | Bright Bodies: 19

Size: 33 | Area: 2310179.0 | Centroid: (39.915157 , 31.684692)
Size: 27 | Area: 1590345.2 | Centroid: (14.234854 , 42.52736)
Size: 15 | Area: 621287.44 | Centroid: (0.3006061 , 8.079447)
Size: 13 | Area: 194343.72 | Centroid: (9.209824 , 36.929977)
Size: 8 | Area: 163739.3 | Centroid: (15.32208 , 48.894108)
Size: 7 | Area: 68925.64 | Centroid: (22.862602 , 13.39257)
Size: 6 | Area: 58532.926 | Centroid: (28.02212 , 25.558758)
Size: 6 | Area: 49268.797 | Centroid: (11.940881 , 16.567705)
Size: 5 | Area: 40057.24 | Centroid: (2.6802735 , 35.489845)
Size: 4 | Area: 31591.252 | Centroid: (41.32047 , 38.691525)
Size: 4 | Area: 25014.305 | Centroid: (26.391314 , 35.431736)
Size: 2 | Area: 11872.787 | Centroid: (44.33867 , 22.0)
Size: 3 | Area: 11456.164 | Centroid: (20.751698 , 45.70544)
Size: 2 | Area: 7284.365 | Centroid: (42.54472 , 8.999999)
Size: 1 | Area: 6658.0327 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5347.665 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3558.7173 | Centroid: (6.0000005 , 49.0)
Size: 1 | Area: 3222.6836 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2798.0117 | Centroid: (15.0 , 25.000002)
