Index: 862 | Bright Bodies: 21

Size: 38 | Area: 2318281.5 | Centroid: (40.132072 , 31.407799)
Size: 30 | Area: 1601215.4 | Centroid: (14.387327 , 42.320477)
Size: 16 | Area: 789433.8 | Centroid: (0.3631845 , 7.90633)
Size: 8 | Area: 220112.25 | Centroid: (15.408958 , 48.87791)
Size: 14 | Area: 192573.7 | Centroid: (9.446161 , 36.69973)
Size: 8 | Area: 69409.836 | Centroid: (23.063055 , 13.141394)
Size: 7 | Area: 57578.777 | Centroid: (28.217508 , 25.252264)
Size: 5 | Area: 43452.63 | Centroid: (12.139768 , 16.409163)
Size: 6 | Area: 38995.246 | Centroid: (2.9637158 , 35.352074)
Size: 5 | Area: 32650.281 | Centroid: (41.34155 , 38.417595)
Size: 4 | Area: 21318.762 | Centroid: (26.593473 , 35.27326)
Size: 3 | Area: 12532.053 | Centroid: (44.697376 , 21.64728)
Size: 2 | Area: 9987.754 | Centroid: (6.2817173 , 49.0)
Size: 3 | Area: 8719.174 | Centroid: (43.024063 , 48.999996)
Size: 2 | Area: 8188.0127 | Centroid: (21.0 , 45.365974)
Size: 2 | Area: 7821.4277 | Centroid: (31.0 , 28.550392)
Size: 2 | Area: 6195.248 | Centroid: (0.0 , 14.4837885)
Size: 2 | Area: 5935.8076 | Centroid: (48.000004 , 42.487637)
Size: 1 | Area: 4322.2974 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3066.1235 | Centroid: (29.999998 , 12.000001)
Size: 1 | Area: 2962.3494 | Centroid: (42.0 , 19.0)
