Index: 1855 | Bright Bodies: 21

Size: 31 | Area: 2303616.2 | Centroid: (39.69962 , 31.793955)
Size: 28 | Area: 1597238.6 | Centroid: (14.020938 , 42.69225)
Size: 15 | Area: 490897.72 | Centroid: (0.28588274 , 8.18105)
Size: 12 | Area: 192725.33 | Centroid: (9.021812 , 37.138916)
Size: 8 | Area: 99248.516 | Centroid: (15.328672 , 48.863445)
Size: 5 | Area: 64954.336 | Centroid: (22.55727 , 13.560589)
Size: 7 | Area: 61449.695 | Centroid: (27.832457 , 25.727798)
Size: 5 | Area: 46935.438 | Centroid: (11.669959 , 16.65393)
Size: 4 | Area: 38397.254 | Centroid: (2.417819 , 35.653275)
Size: 4 | Area: 30420.783 | Centroid: (41.24477 , 38.766354)
Size: 4 | Area: 25647.037 | Centroid: (26.303411 , 35.559177)
Size: 2 | Area: 12181.382 | Centroid: (44.238514 , 22.0)
Size: 2 | Area: 9544.005 | Centroid: (20.486277 , 46.0)
Size: 2 | Area: 8971.697 | Centroid: (30.575169 , 28.999998)
Size: 2 | Area: 6359.964 | Centroid: (39.000004 , 38.522854)
Size: 1 | Area: 5045.5474 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4271.65 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3602.0195 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3037.0876 | Centroid: (15.000001 , 24.999998)
Size: 1 | Area: 2944.118 | Centroid: (30.0 , 12.999999)
Size: 1 | Area: 2817.1348 | Centroid: (18.0 , 19.0)
