Index: 1937 | Bright Bodies: 20

Size: 31 | Area: 2305162.8 | Centroid: (39.73452 , 31.799765)
Size: 28 | Area: 1597858.9 | Centroid: (14.060337 , 42.679398)
Size: 15 | Area: 512093.56 | Centroid: (0.28985968 , 8.178483)
Size: 12 | Area: 193240.08 | Centroid: (9.044952 , 37.126812)
Size: 8 | Area: 105400.64 | Centroid: (15.339067 , 48.867786)
Size: 5 | Area: 64814.727 | Centroid: (22.58909 , 13.550009)
Size: 6 | Area: 58755.004 | Centroid: (27.863115 , 25.660559)
Size: 5 | Area: 47001.56 | Centroid: (11.705889 , 16.646101)
Size: 4 | Area: 38476.918 | Centroid: (2.442692 , 35.64564)
Size: 4 | Area: 30811.242 | Centroid: (41.25591 , 38.762268)
Size: 4 | Area: 25816.512 | Centroid: (26.317745 , 35.550274)
Size: 2 | Area: 12275.121 | Centroid: (44.252937 , 22.000002)
Size: 2 | Area: 9519.957 | Centroid: (20.516068 , 46.000004)
Size: 2 | Area: 9196.108 | Centroid: (30.609728 , 28.999998)
Size: 2 | Area: 7042.129 | Centroid: (42.40788 , 8.999999)
Size: 2 | Area: 6306.629 | Centroid: (39.0 , 38.51234)
Size: 1 | Area: 5264.8765 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3551.0984 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3126.183 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 3062.1323 | Centroid: (30.0 , 12.999999)
