Index: 915 | Bright Bodies: 20

Size: 34 | Area: 2308438.0 | Centroid: (39.98927 , 31.590902)
Size: 27 | Area: 1586248.5 | Centroid: (14.301021 , 42.42673)
Size: 15 | Area: 677509.25 | Centroid: (0.30483368 , 8.0298)
Size: 14 | Area: 195709.3 | Centroid: (9.265371 , 36.819973)
Size: 8 | Area: 190966.83 | Centroid: (15.300488 , 48.89624)
Size: 8 | Area: 70856.57 | Centroid: (22.944407 , 13.250293)
Size: 6 | Area: 57447.5 | Centroid: (28.078403 , 25.469458)
Size: 6 | Area: 48540.957 | Centroid: (12.005441 , 16.479345)
Size: 5 | Area: 38730.84 | Centroid: (2.7473218 , 35.394806)
Size: 4 | Area: 31426.283 | Centroid: (41.364212 , 38.60888)
Size: 4 | Area: 24076.916 | Centroid: (26.44237 , 35.347202)
Size: 3 | Area: 13666.074 | Centroid: (44.32175 , 21.791828)
Size: 2 | Area: 8765.466 | Centroid: (21.0 , 45.518356)
Size: 1 | Area: 6340.681 | Centroid: (30.999998 , 29.0)
Size: 1 | Area: 4759.2856 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 4671.071 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4406.9453 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3127.7034 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2925.5525 | Centroid: (30.000002 , 12.0)
Size: 1 | Area: 2798.4292 | Centroid: (41.0 , 19.0)
