Index: 601 | Bright Bodies: 19

Size: 32 | Area: 2300993.2 | Centroid: (40.077408 , 31.465343)
Size: 27 | Area: 1583473.4 | Centroid: (14.369204 , 42.336357)
Size: 16 | Area: 744320.94 | Centroid: (0.32010713 , 7.975315)
Size: 8 | Area: 218435.53 | Centroid: (15.317009 , 48.892994)
Size: 14 | Area: 194889.9 | Centroid: (9.351497 , 36.73252)
Size: 8 | Area: 70395.516 | Centroid: (23.028296 , 13.168821)
Size: 4 | Area: 51489.703 | Centroid: (28.240635 , 25.38532)
Size: 5 | Area: 45019.08 | Centroid: (12.14167 , 16.429976)
Size: 6 | Area: 40406.25 | Centroid: (2.909 , 35.363377)
Size: 6 | Area: 37135.16 | Centroid: (41.113705 , 38.443047)
Size: 4 | Area: 22990.672 | Centroid: (26.507084 , 35.279472)
Size: 4 | Area: 16058.47 | Centroid: (44.48821 , 21.596413)
Size: 2 | Area: 9026.659 | Centroid: (31.0 , 28.637503)
Size: 2 | Area: 8987.901 | Centroid: (21.000002 , 45.431293)
Size: 2 | Area: 7013.3022 | Centroid: (48.0 , 42.566505)
Size: 1 | Area: 6448.5107 | Centroid: (5.9999995 , 49.0)
Size: 1 | Area: 4674.214 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3283.955 | Centroid: (30.000002 , 12.0)
Size: 1 | Area: 2749.2407 | Centroid: (0.0 , 14.0)
