Index: 1202 | Bright Bodies: 22

Size: 32 | Area: 2300719.5 | Centroid: (39.74367 , 31.776918)
Size: 28 | Area: 1592759.6 | Centroid: (14.063639 , 42.6349)
Size: 15 | Area: 516999.5 | Centroid: (0.2860301 , 8.16815)
Size: 12 | Area: 190782.83 | Centroid: (9.049259 , 37.08681)
Size: 8 | Area: 115445.26 | Centroid: (15.278341 , 48.877346)
Size: 5 | Area: 63595.766 | Centroid: (22.593412 , 13.510892)
Size: 6 | Area: 57924.246 | Centroid: (27.864897 , 25.62896)
Size: 5 | Area: 46185.83 | Centroid: (11.709007 , 16.614819)
Size: 4 | Area: 37746.06 | Centroid: (2.4528599 , 35.606003)
Size: 4 | Area: 30312.463 | Centroid: (41.258358 , 38.74227)
Size: 4 | Area: 24957.977 | Centroid: (26.319794 , 35.510323)
Size: 2 | Area: 11862.755 | Centroid: (44.255642 , 22.0)
Size: 2 | Area: 8835.2295 | Centroid: (20.528393 , 46.0)
Size: 2 | Area: 8833.969 | Centroid: (30.616385 , 29.0)
Size: 2 | Area: 6903.8604 | Centroid: (42.411163 , 9.0)
Size: 2 | Area: 5922.583 | Centroid: (39.000004 , 38.470726)
Size: 1 | Area: 5003.8984 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3077.6338 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2855.2307 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 2765.9875 | Centroid: (30.0 , 13.000001)
Size: 1 | Area: 2711.6218 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 2682.997 | Centroid: (18.0 , 19.0)
