Index: 1780 | Bright Bodies: 21

Size: 31 | Area: 2303557.8 | Centroid: (39.723495 , 31.79238)
Size: 28 | Area: 1595905.0 | Centroid: (14.04713 , 42.678326)
Size: 15 | Area: 505112.06 | Centroid: (0.28789362 , 8.176183)
Size: 12 | Area: 192716.66 | Centroid: (9.0366745 , 37.126526)
Size: 8 | Area: 104303.45 | Centroid: (15.331075 , 48.868187)
Size: 5 | Area: 64715.42 | Centroid: (22.57853 , 13.54991)
Size: 6 | Area: 58590.32 | Centroid: (27.849672 , 25.66062)
Size: 5 | Area: 46821.215 | Centroid: (11.694085 , 16.64679)
Size: 4 | Area: 38365.332 | Centroid: (2.4351113 , 35.645096)
Size: 4 | Area: 30580.816 | Centroid: (41.251457 , 38.76337)
Size: 4 | Area: 25446.037 | Centroid: (26.312704 , 35.54935)
Size: 2 | Area: 12215.227 | Centroid: (44.247047 , 22.000002)
Size: 2 | Area: 9427.547 | Centroid: (20.50718 , 46.0)
Size: 2 | Area: 9111.909 | Centroid: (30.598558 , 29.000002)
Size: 2 | Area: 6961.134 | Centroid: (42.399513 , 9.0)
Size: 2 | Area: 6241.561 | Centroid: (39.0 , 38.51131)
Size: 1 | Area: 5151.873 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3461.9858 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3050.8818 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 2977.2566 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 2783.1968 | Centroid: (18.0 , 19.0)
