Index: 1552 | Bright Bodies: 21

Size: 31 | Area: 2303370.2 | Centroid: (39.789177 , 31.766819)
Size: 26 | Area: 1588256.6 | Centroid: (14.1231575 , 42.618114)
Size: 15 | Area: 544688.44 | Centroid: (0.29188344 , 8.148026)
Size: 12 | Area: 191579.72 | Centroid: (9.078737 , 37.065067)
Size: 8 | Area: 130315.516 | Centroid: (15.3063 , 48.88463)
Size: 6 | Area: 66591.14 | Centroid: (22.694115 , 13.515363)
Size: 6 | Area: 58462.0 | Centroid: (27.918552 , 25.619144)
Size: 5 | Area: 46512.223 | Centroid: (11.759435 , 16.603605)
Size: 4 | Area: 37966.08 | Centroid: (2.484844 , 35.595448)
Size: 4 | Area: 31079.0 | Centroid: (41.27344 , 38.73693)
Size: 4 | Area: 25377.25 | Centroid: (26.337234 , 35.495426)
Size: 2 | Area: 12152.768 | Centroid: (44.274128 , 21.999998)
Size: 3 | Area: 11668.773 | Centroid: (20.668558 , 45.760395)
Size: 2 | Area: 9056.74 | Centroid: (30.66362 , 29.0)
Size: 2 | Area: 7120.7393 | Centroid: (42.44456 , 9.0)
Size: 1 | Area: 5328.138 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3203.244 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2991.8857 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2975.6047 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 2907.4758 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 2894.3682 | Centroid: (30.0 , 13.0)
