Index: 667 | Bright Bodies: 20

Size: 32 | Area: 2297961.5 | Centroid: (39.7294 , 31.739723)
Size: 27 | Area: 1585862.6 | Centroid: (14.037774 , 42.5773)
Size: 15 | Area: 505241.28 | Centroid: (0.27750653 , 8.146914)
Size: 13 | Area: 192046.84 | Centroid: (9.019416 , 37.01311)
Size: 8 | Area: 128461.695 | Centroid: (15.194293 , 48.884315)
Size: 5 | Area: 62833.04 | Centroid: (22.575788 , 13.45352)
Size: 6 | Area: 57684.15 | Centroid: (27.848242 , 25.574913)
Size: 5 | Area: 46080.977 | Centroid: (11.693878 , 16.560667)
Size: 4 | Area: 37695.81 | Centroid: (2.4467592 , 35.542164)
Size: 4 | Area: 30355.809 | Centroid: (41.254627 , 38.69683)
Size: 4 | Area: 24582.082 | Centroid: (26.310902 , 35.451332)
Size: 2 | Area: 11490.535 | Centroid: (44.251682 , 22.0)
Size: 3 | Area: 11079.824 | Centroid: (20.64131 , 45.733673)
Size: 2 | Area: 8584.928 | Centroid: (30.60519 , 29.000002)
Size: 2 | Area: 6998.258 | Centroid: (42.40917 , 9.0)
Size: 2 | Area: 5431.4023 | Centroid: (41.0 , 19.496473)
Size: 1 | Area: 4653.655 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3368.312 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3102.303 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 2688.7175 | Centroid: (18.0 , 19.0)
