Index: 268 | Bright Bodies: 21

Size: 30 | Area: 2295417.5 | Centroid: (40.196884 , 31.388361)
Size: 26 | Area: 1584416.0 | Centroid: (14.462733 , 42.2866)
Size: 19 | Area: 834531.4 | Centroid: (0.36005786 , 7.954145)
Size: 8 | Area: 231124.23 | Centroid: (15.311488 , 48.888042)
Size: 15 | Area: 194341.84 | Centroid: (9.468392 , 36.648624)
Size: 7 | Area: 65825.734 | Centroid: (23.15975 , 13.071691)
Size: 5 | Area: 53763.906 | Centroid: (28.277054 , 25.252935)
Size: 4 | Area: 42072.61 | Centroid: (12.2601185 , 16.336157)
Size: 5 | Area: 36181.836 | Centroid: (3.0859725 , 35.26541)
Size: 5 | Area: 33496.0 | Centroid: (41.35904 , 38.39563)
Size: 3 | Area: 19275.488 | Centroid: (26.68314 , 35.144817)
Size: 3 | Area: 12558.447 | Centroid: (44.713127 , 21.615969)
Size: 2 | Area: 10524.76 | Centroid: (6.2711244 , 48.999996)
Size: 2 | Area: 8558.867 | Centroid: (21.0 , 45.365788)
Size: 2 | Area: 8490.246 | Centroid: (31.0 , 28.553669)
Size: 2 | Area: 6225.4155 | Centroid: (48.0 , 42.498653)
Size: 2 | Area: 5961.756 | Centroid: (0.0 , 14.508973)
Size: 1 | Area: 4421.873 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3505.1409 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 3183.4014 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 3027.218 | Centroid: (42.0 , 19.0)
