Index: 1303 | Bright Bodies: 21

Size: 31 | Area: 2299661.2 | Centroid: (40.16631 , 31.418255)
Size: 26 | Area: 1586226.8 | Centroid: (14.435543 , 42.3026)
Size: 15 | Area: 801803.6 | Centroid: (0.3285216 , 7.955194)
Size: 8 | Area: 221432.69 | Centroid: (15.411588 , 48.887077)
Size: 13 | Area: 194071.89 | Centroid: (9.410726 , 36.69882)
Size: 8 | Area: 71449.31 | Centroid: (23.097073 , 13.156678)
Size: 5 | Area: 55918.18 | Centroid: (28.305439 , 25.311125)
Size: 4 | Area: 43869.684 | Centroid: (12.239621 , 16.394375)
Size: 6 | Area: 40878.945 | Centroid: (2.9846117 , 35.362724)
Size: 5 | Area: 34837.973 | Centroid: (41.31777 , 38.48365)
Size: 3 | Area: 20522.637 | Centroid: (26.638512 , 35.18292)
Size: 3 | Area: 13509.211 | Centroid: (44.655094 , 21.736177)
Size: 2 | Area: 9401.394 | Centroid: (21.0 , 45.442905)
Size: 2 | Area: 9321.396 | Centroid: (31.000002 , 28.65139)
Size: 2 | Area: 7074.207 | Centroid: (48.0 , 42.572193)
Size: 1 | Area: 6417.0884 | Centroid: (6.0 , 49.000004)
Size: 1 | Area: 5261.285 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3387.916 | Centroid: (30.000002 , 12.0)
Size: 1 | Area: 3303.6277 | Centroid: (0.0 , 14.0)
Size: 1 | Area: 3202.204 | Centroid: (44.0 , 49.0)
Size: 1 | Area: 3048.573 | Centroid: (14.000001 , 0.0)
