Index: 615 | Bright Bodies: 23

Size: 31 | Area: 2297655.5 | Centroid: (40.195705 , 31.351719)
Size: 27 | Area: 1586028.2 | Centroid: (14.454139 , 42.263054)
Size: 16 | Area: 824389.2 | Centroid: (0.3373955 , 7.923861)
Size: 8 | Area: 236916.94 | Centroid: (15.383096 , 48.887585)
Size: 14 | Area: 194865.06 | Centroid: (9.463771 , 36.66266)
Size: 7 | Area: 67823.82 | Centroid: (23.163462 , 13.068814)
Size: 6 | Area: 58011.137 | Centroid: (28.2996 , 25.197878)
Size: 4 | Area: 43449.695 | Centroid: (12.245522 , 16.340473)
Size: 5 | Area: 37302.06 | Centroid: (3.0797296 , 35.267616)
Size: 5 | Area: 34449.9 | Centroid: (41.337105 , 38.41854)
Size: 3 | Area: 20153.457 | Centroid: (26.658283 , 35.15231)
Size: 4 | Area: 15859.76 | Centroid: (44.57287 , 21.543179)
Size: 2 | Area: 10584.707 | Centroid: (6.2700357 , 49.0)
Size: 2 | Area: 9131.263 | Centroid: (21.0 , 45.373398)
Size: 2 | Area: 8984.359 | Centroid: (30.999998 , 28.579983)
Size: 2 | Area: 6732.0723 | Centroid: (48.000004 , 42.501842)
Size: 1 | Area: 4947.1475 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3477.624 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 3181.432 | Centroid: (0.0 , 14.0)
Size: 1 | Area: 3028.3525 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3008.293 | Centroid: (14.0 , 0.0)
Size: 1 | Area: 2997.0642 | Centroid: (44.0 , 49.0)
Size: 1 | Area: 2837.4917 | Centroid: (42.0 , 49.0)
