Index: 1818 | Bright Bodies: 21

Size: 33 | Area: 2311811.0 | Centroid: (39.848118 , 31.738768)
Size: 26 | Area: 1588546.1 | Centroid: (14.172325 , 42.59523)
Size: 15 | Area: 577422.56 | Centroid: (0.29783288 , 8.121631)
Size: 12 | Area: 192107.02 | Centroid: (9.130737 , 36.984386)
Size: 8 | Area: 143689.83 | Centroid: (15.320241 , 48.88787)
Size: 6 | Area: 66894.945 | Centroid: (22.746624 , 13.499364)
Size: 6 | Area: 58938.17 | Centroid: (27.966328 , 25.603376)
Size: 6 | Area: 49538.53 | Centroid: (11.878925 , 16.609837)
Size: 4 | Area: 37846.88 | Centroid: (2.5232217 , 35.57855)
Size: 4 | Area: 31513.46 | Centroid: (41.293255 , 38.723015)
Size: 4 | Area: 25464.09 | Centroid: (26.359966 , 35.48037)
Size: 2 | Area: 12134.106 | Centroid: (44.30114 , 22.0)
Size: 3 | Area: 11777.941 | Centroid: (20.703913 , 45.74439)
Size: 2 | Area: 7264.5537 | Centroid: (42.484837 , 9.0)
Size: 1 | Area: 6294.657 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5474.5845 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3243.0833 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3154.5894 | Centroid: (5.9999995 , 49.0)
Size: 1 | Area: 3023.253 | Centroid: (15.0 , 24.999998)
Size: 1 | Area: 2991.7302 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 2880.3823 | Centroid: (41.0 , 20.0)
