Index: 975 | Bright Bodies: 19

Size: 32 | Area: 2303071.5 | Centroid: (39.803886 , 31.713509)
Size: 26 | Area: 1584274.6 | Centroid: (14.129626 , 42.53611)
Size: 15 | Area: 551646.75 | Centroid: (0.28694907 , 8.100291)
Size: 13 | Area: 193043.34 | Centroid: (9.082762 , 36.917423)
Size: 8 | Area: 151422.12 | Centroid: (15.24176 , 48.890804)
Size: 6 | Area: 65869.58 | Centroid: (22.7059 , 13.448322)
Size: 6 | Area: 57980.96 | Centroid: (27.926933 , 25.55143)
Size: 6 | Area: 48834.56 | Centroid: (11.836678 , 16.559883)
Size: 4 | Area: 37503.65 | Centroid: (2.4985878 , 35.51718)
Size: 4 | Area: 31107.08 | Centroid: (41.279903 , 38.68134)
Size: 4 | Area: 24747.0 | Centroid: (26.340986 , 35.42474)
Size: 2 | Area: 11597.777 | Centroid: (44.28591 , 22.0)
Size: 3 | Area: 11163.221 | Centroid: (20.69338 , 45.71016)
Size: 2 | Area: 8713.381 | Centroid: (30.670855 , 29.0)
Size: 2 | Area: 7179.834 | Centroid: (42.457554 , 9.0)
Size: 1 | Area: 4960.2812 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3428.8464 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3423.421 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 2835.1746 | Centroid: (41.0 , 19.0)
