Index: 1293 | Bright Bodies: 19

Size: 31 | Area: 2301523.0 | Centroid: (40.101585 , 31.517498)
Size: 27 | Area: 1589218.9 | Centroid: (14.388021 , 42.37961)
Size: 15 | Area: 754155.75 | Centroid: (0.3225746 , 8.005705)
Size: 8 | Area: 202550.98 | Centroid: (15.380462 , 48.892326)
Size: 14 | Area: 196763.06 | Centroid: (9.366935 , 36.784073)
Size: 8 | Area: 71816.66 | Centroid: (23.038877 , 13.217394)
Size: 4 | Area: 52637.555 | Centroid: (28.249866 , 25.43986)
Size: 5 | Area: 46021.887 | Centroid: (12.145424 , 16.484983)
Size: 6 | Area: 41351.516 | Centroid: (2.9223092 , 35.411312)
Size: 5 | Area: 34611.2 | Centroid: (41.29593 , 38.540424)
Size: 4 | Area: 23925.203 | Centroid: (26.511612 , 35.326546)
Size: 3 | Area: 13660.574 | Centroid: (44.593174 , 21.785728)
Size: 2 | Area: 9250.715 | Centroid: (21.0 , 45.505363)
Size: 1 | Area: 6451.525 | Centroid: (30.999998 , 29.0)
Size: 1 | Area: 5239.8584 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 5012.8306 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 4528.941 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3125.1492 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 3102.146 | Centroid: (0.0 , 14.0)
