Index: 795 | Bright Bodies: 19

Size: 32 | Area: 2302117.5 | Centroid: (39.803673 , 31.712254)
Size: 26 | Area: 1583417.8 | Centroid: (14.127105 , 42.534134)
Size: 15 | Area: 551873.56 | Centroid: (0.28436458 , 8.107311)
Size: 13 | Area: 192437.7 | Centroid: (9.082703 , 36.9131)
Size: 8 | Area: 151618.31 | Centroid: (15.222327 , 48.892395)
Size: 6 | Area: 65601.766 | Centroid: (22.70694 , 13.4409895)
Size: 6 | Area: 57945.074 | Centroid: (27.925549 , 25.542988)
Size: 6 | Area: 48688.926 | Centroid: (11.835672 , 16.55156)
Size: 4 | Area: 37413.766 | Centroid: (2.5013826 , 35.50725)
Size: 4 | Area: 31009.531 | Centroid: (41.28071 , 38.673306)
Size: 4 | Area: 24766.324 | Centroid: (26.342047 , 35.417072)
Size: 2 | Area: 11469.151 | Centroid: (44.287853 , 21.999998)
Size: 3 | Area: 11054.219 | Centroid: (20.69532 , 45.70216)
Size: 2 | Area: 8580.457 | Centroid: (30.668945 , 29.0)
Size: 2 | Area: 7152.5293 | Centroid: (42.4626 , 9.0)
Size: 1 | Area: 4863.807 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3475.8977 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3416.566 | Centroid: (39.000004 , 38.0)
Size: 1 | Area: 2840.125 | Centroid: (41.0 , 19.0)
