Index: 1381 | Bright Bodies: 21

Size: 30 | Area: 2285711.2 | Centroid: (39.39789 , 31.946072)
Size: 28 | Area: 1601574.2 | Centroid: (13.644387 , 42.98057)
Size: 15 | Area: 325838.62 | Centroid: (0.2450505 , 8.455451)
Size: 14 | Area: 197018.62 | Centroid: (8.693883 , 37.350925)
Size: 6 | Area: 66780.805 | Centroid: (22.310791 , 13.861941)
Size: 7 | Area: 61804.445 | Centroid: (27.468664 , 25.92517)
Size: 6 | Area: 57207.0 | Centroid: (14.998972 , 48.95355)
Size: 6 | Area: 49781.15 | Centroid: (11.356546 , 16.974411)
Size: 5 | Area: 39761.17 | Centroid: (2.311942 , 35.861843)
Size: 5 | Area: 33371.246 | Centroid: (40.464325 , 39.220154)
Size: 3 | Area: 20820.75 | Centroid: (25.836056 , 35.787224)
Size: 2 | Area: 11252.908 | Centroid: (43.999996 , 22.300322)
Size: 3 | Area: 10937.643 | Centroid: (30.243093 , 29.257782)
Size: 2 | Area: 9862.45 | Centroid: (20.297613 , 45.999996)
Size: 2 | Area: 7611.929 | Centroid: (42.0 , 9.491808)
Size: 2 | Area: 6827.542 | Centroid: (47.396652 , 43.0)
Size: 1 | Area: 4051.353 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3622.756 | Centroid: (29.0 , 13.0)
Size: 1 | Area: 2818.9868 | Centroid: (10.0 , 26.999998)
Size: 1 | Area: 2803.4998 | Centroid: (13.0 , 1.0)
Size: 1 | Area: 2632.7065 | Centroid: (22.0 , 17.0)
