Index: 1214 | Bright Bodies: 19

Size: 29 | Area: 2290696.2 | Centroid: (39.62583 , 31.804346)
Size: 28 | Area: 1596087.5 | Centroid: (13.925992 , 42.732483)
Size: 15 | Area: 447698.47 | Centroid: (0.27467462 , 8.231221)
Size: 10 | Area: 185650.58 | Centroid: (8.921246 , 37.186893)
Size: 7 | Area: 86698.734 | Centroid: (15.27789 , 48.88973)
Size: 6 | Area: 67246.88 | Centroid: (22.51641 , 13.6440735)
Size: 6 | Area: 57943.72 | Centroid: (27.697887 , 25.739704)
Size: 6 | Area: 49078.777 | Centroid: (11.618975 , 16.749292)
Size: 7 | Area: 38122.016 | Centroid: (40.76187 , 38.755726)
Size: 4 | Area: 37985.254 | Centroid: (2.3719673 , 35.6694)
Size: 4 | Area: 24743.736 | Centroid: (26.273815 , 35.58113)
Size: 2 | Area: 9411.572 | Centroid: (20.430147 , 46.0)
Size: 1 | Area: 9183.945 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 8742.566 | Centroid: (30.506382 , 29.0)
Size: 1 | Area: 4429.413 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4269.0728 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3658.318 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2706.7427 | Centroid: (15.0 , 25.000002)
Size: 1 | Area: 2681.0547 | Centroid: (18.0 , 19.0)
