Index: 2141 | Bright Bodies: 19

Size: 29 | Area: 2301374.8 | Centroid: (39.663227 , 31.82253)
Size: 28 | Area: 1601989.4 | Centroid: (13.9837885 , 42.743656)
Size: 15 | Area: 472810.62 | Centroid: (0.28458655 , 8.229326)
Size: 10 | Area: 188383.7 | Centroid: (8.945797 , 37.205063)
Size: 7 | Area: 86533.414 | Centroid: (15.35017 , 48.882626)
Size: 6 | Area: 68161.6 | Centroid: (22.552475 , 13.661568)
Size: 7 | Area: 62197.887 | Centroid: (27.80022 , 25.764584)
Size: 6 | Area: 50237.742 | Centroid: (11.658908 , 16.76124)
Size: 8 | Area: 42610.477 | Centroid: (40.855457 , 38.84419)
Size: 4 | Area: 38823.984 | Centroid: (2.3952131 , 35.687702)
Size: 4 | Area: 25898.36 | Centroid: (26.294197 , 35.600994)
Size: 2 | Area: 10003.764 | Centroid: (20.45745 , 45.999996)
Size: 1 | Area: 9356.083 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 9168.946 | Centroid: (30.54029 , 29.0)
Size: 1 | Area: 4936.965 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4304.79 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 4003.0667 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3109.689 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 3033.576 | Centroid: (30.000002 , 13.0)
