Index: 328 | Bright Bodies: 22

Size: 31 | Area: 2297852.0 | Centroid: (40.25684 , 31.340313)
Size: 27 | Area: 1588168.0 | Centroid: (14.516665 , 42.23594)
Size: 19 | Area: 873928.5 | Centroid: (0.37387007 , 7.8808146)
Size: 8 | Area: 245849.44 | Centroid: (15.360398 , 48.88409)
Size: 15 | Area: 194123.34 | Centroid: (9.525361 , 36.599068)
Size: 7 | Area: 66452.41 | Centroid: (23.196692 , 13.030464)
Size: 6 | Area: 56388.836 | Centroid: (28.334902 , 25.151333)
Size: 5 | Area: 45113.914 | Centroid: (12.263157 , 16.217342)
Size: 6 | Area: 39127.895 | Centroid: (3.1113176 , 35.151245)
Size: 5 | Area: 33284.312 | Centroid: (41.39069 , 38.357414)
Size: 2 | Area: 16442.822 | Centroid: (26.668901 , 35.000004)
Size: 3 | Area: 12573.395 | Centroid: (44.76055 , 21.563042)
Size: 2 | Area: 11582.32 | Centroid: (6.281852 , 49.000004)
Size: 2 | Area: 8469.735 | Centroid: (21.0 , 45.332386)
Size: 2 | Area: 8296.337 | Centroid: (31.0 , 28.516396)
Size: 2 | Area: 6553.8057 | Centroid: (0.0 , 14.497559)
Size: 2 | Area: 5957.744 | Centroid: (48.0 , 42.46489)
Size: 1 | Area: 4341.6787 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3931.4875 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 3285.8318 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3210.2952 | Centroid: (29.999998 , 12.0)
Size: 1 | Area: 2755.311 | Centroid: (14.0 , 0.0)
