Index: 1233 | Bright Bodies: 22

Size: 29 | Area: 2293025.0 | Centroid: (40.19811 , 31.406054)
Size: 26 | Area: 1586095.9 | Centroid: (14.456116 , 42.298496)
Size: 16 | Area: 824606.56 | Centroid: (0.34151316 , 7.9625187)
Size: 8 | Area: 221663.38 | Centroid: (15.431042 , 48.88743)
Size: 13 | Area: 194015.47 | Centroid: (9.438943 , 36.693962)
Size: 8 | Area: 71381.17 | Centroid: (23.117525 , 13.151433)
Size: 5 | Area: 56064.715 | Centroid: (28.313494 , 25.30677)
Size: 4 | Area: 44152.234 | Centroid: (12.246224 , 16.389675)
Size: 6 | Area: 40817.01 | Centroid: (3.0087504 , 35.357964)
Size: 5 | Area: 34874.227 | Centroid: (41.330284 , 38.4784)
Size: 3 | Area: 20563.303 | Centroid: (26.662802 , 35.18072)
Size: 3 | Area: 13581.336 | Centroid: (44.673603 , 21.724478)
Size: 2 | Area: 9398.68 | Centroid: (21.0 , 45.438175)
Size: 2 | Area: 9142.766 | Centroid: (31.000002 , 28.64905)
Size: 2 | Area: 6971.3057 | Centroid: (47.999996 , 42.56994)
Size: 1 | Area: 6476.87 | Centroid: (5.9999995 , 49.0)
Size: 1 | Area: 5355.7437 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3417.0818 | Centroid: (0.0 , 14.0)
Size: 1 | Area: 3385.8857 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 3245.7817 | Centroid: (44.0 , 49.000004)
Size: 1 | Area: 3093.1829 | Centroid: (14.0 , 0.0)
Size: 1 | Area: 2891.9866 | Centroid: (42.0 , 19.0)
