Index: 427 | Bright Bodies: 21

Size: 29 | Area: 2289045.5 | Centroid: (40.39596 , 31.235586)
Size: 28 | Area: 1587077.5 | Centroid: (14.652785 , 42.132538)
Size: 17 | Area: 946622.0 | Centroid: (0.41395834 , 7.683136)
Size: 9 | Area: 290435.62 | Centroid: (15.481916 , 48.85513)
Size: 14 | Area: 192123.92 | Centroid: (9.666694 , 36.471085)
Size: 6 | Area: 64840.453 | Centroid: (23.319307 , 12.924996)
Size: 6 | Area: 56551.777 | Centroid: (28.415964 , 25.03491)
Size: 6 | Area: 47999.926 | Centroid: (12.365331 , 16.044157)
Size: 6 | Area: 40217.605 | Centroid: (3.2954454 , 34.993626)
Size: 5 | Area: 32203.232 | Centroid: (41.467575 , 38.27405)
Size: 3 | Area: 19251.941 | Centroid: (26.81936 , 34.800922)
Size: 2 | Area: 13667.131 | Centroid: (6.337117 , 49.0)
Size: 3 | Area: 10941.752 | Centroid: (42.816254 , 49.000004)
Size: 2 | Area: 10544.598 | Centroid: (45.0 , 21.350576)
Size: 2 | Area: 8814.863 | Centroid: (21.340124 , 45.0)
Size: 2 | Area: 8114.418 | Centroid: (0.0 , 14.444119)
Size: 2 | Area: 7524.5146 | Centroid: (31.0 , 28.435781)
Size: 2 | Area: 6863.0664 | Centroid: (43.0 , 8.558095)
Size: 2 | Area: 5873.644 | Centroid: (48.477985 , 42.0)
Size: 1 | Area: 3619.7183 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3018.1418 | Centroid: (30.0 , 12.0)
