Index: 269 | Bright Bodies: 21

Size: 30 | Area: 2295403.5 | Centroid: (40.202778 , 31.373394)
Size: 26 | Area: 1584725.8 | Centroid: (14.467818 , 42.272514)
Size: 19 | Area: 838360.2 | Centroid: (0.36180568 , 7.931487)
Size: 8 | Area: 236771.06 | Centroid: (15.315025 , 48.88707)
Size: 15 | Area: 194392.44 | Centroid: (9.474332 , 36.633293)
Size: 7 | Area: 65748.586 | Centroid: (23.162874 , 13.058984)
Size: 5 | Area: 53676.11 | Centroid: (28.279425 , 25.239359)
Size: 5 | Area: 44704.797 | Centroid: (12.246728 , 16.245384)
Size: 5 | Area: 36150.875 | Centroid: (3.087405 , 35.258457)
Size: 5 | Area: 33443.664 | Centroid: (41.3631 , 38.384277)
Size: 3 | Area: 19217.623 | Centroid: (26.68297 , 35.141453)
Size: 3 | Area: 12501.922 | Centroid: (44.72128 , 21.602747)
Size: 2 | Area: 10797.242 | Centroid: (6.269275 , 49.0)
Size: 2 | Area: 8535.602 | Centroid: (21.0 , 45.353767)
Size: 2 | Area: 8465.226 | Centroid: (31.0 , 28.5408)
Size: 2 | Area: 6189.6797 | Centroid: (48.0 , 42.485653)
Size: 2 | Area: 6017.6826 | Centroid: (0.0 , 14.508587)
Size: 1 | Area: 4365.821 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3622.2014 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 3207.3687 | Centroid: (30.0 , 11.999999)
Size: 1 | Area: 3048.89 | Centroid: (42.0 , 19.0)
