Index: 613 | Bright Bodies: 23

Size: 31 | Area: 2297483.5 | Centroid: (40.197517 , 31.347033)
Size: 26 | Area: 1583485.1 | Centroid: (14.454913 , 42.25197)
Size: 16 | Area: 825460.0 | Centroid: (0.3381641 , 7.9219394)
Size: 8 | Area: 238052.9 | Centroid: (15.383687 , 48.88723)
Size: 15 | Area: 197576.97 | Centroid: (9.459204 , 36.63465)
Size: 7 | Area: 67732.3 | Centroid: (23.16404 , 13.065209)
Size: 6 | Area: 58157.84 | Centroid: (28.300684 , 25.19342)
Size: 4 | Area: 43436.15 | Centroid: (12.246354 , 16.337078)
Size: 5 | Area: 37270.06 | Centroid: (3.0798333 , 35.26493)
Size: 5 | Area: 34428.445 | Centroid: (41.338497 , 38.414734)
Size: 3 | Area: 20142.305 | Centroid: (26.658493 , 35.150303)
Size: 4 | Area: 15853.875 | Centroid: (44.57497 , 21.53955)
Size: 2 | Area: 10675.832 | Centroid: (6.268925 , 49.0)
Size: 2 | Area: 9116.999 | Centroid: (20.999998 , 45.36893)
Size: 2 | Area: 8973.813 | Centroid: (31.0 , 28.576126)
Size: 2 | Area: 6716.3174 | Centroid: (47.999996 , 42.497295)
Size: 1 | Area: 4939.219 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3484.1558 | Centroid: (30.0 , 11.999999)
Size: 1 | Area: 3183.7522 | Centroid: (0.0 , 14.0)
Size: 1 | Area: 3045.7039 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3013.915 | Centroid: (44.0 , 49.000004)
Size: 1 | Area: 3011.4287 | Centroid: (13.999999 , 0.0)
Size: 1 | Area: 2859.0535 | Centroid: (42.0 , 49.0)
