Index: 1518 | Bright Bodies: 21

Size: 31 | Area: 2302797.0 | Centroid: (39.77602 , 31.746555)
Size: 26 | Area: 1588789.9 | Centroid: (14.107053 , 42.598286)
Size: 15 | Area: 537298.6 | Centroid: (0.29054865 , 8.127889)
Size: 13 | Area: 194051.72 | Centroid: (9.083762 , 37.020885)
Size: 8 | Area: 131996.9 | Centroid: (15.291218 , 48.882664)
Size: 5 | Area: 63690.625 | Centroid: (22.624249 , 13.482264)
Size: 6 | Area: 58324.883 | Centroid: (27.902172 , 25.6069)
Size: 5 | Area: 46545.87 | Centroid: (11.744425 , 16.59148)
Size: 4 | Area: 37973.25 | Centroid: (2.476518 , 35.58083)
Size: 4 | Area: 31002.906 | Centroid: (41.270416 , 38.72623)
Size: 4 | Area: 25292.23 | Centroid: (26.3324 , 35.482677)
Size: 2 | Area: 12002.238 | Centroid: (44.270924 , 22.0)
Size: 3 | Area: 11584.865 | Centroid: (20.663025 , 45.753395)
Size: 2 | Area: 9014.658 | Centroid: (30.647903 , 29.0)
Size: 2 | Area: 7150.8555 | Centroid: (42.43556 , 9.0)
Size: 1 | Area: 5178.0347 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3278.386 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2985.4675 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 2909.7422 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2881.2795 | Centroid: (14.999999 , 25.000002)
Size: 1 | Area: 2785.6985 | Centroid: (30.0 , 13.000001)
