Index: 534 | Bright Bodies: 23

Size: 29 | Area: 2292090.0 | Centroid: (40.249924 , 31.308634)
Size: 25 | Area: 1586851.8 | Centroid: (14.496318 , 42.21917)
Size: 15 | Area: 858584.8 | Centroid: (0.3502435 , 7.8730416)
Size: 8 | Area: 246762.8 | Centroid: (15.41621 , 48.883842)
Size: 15 | Area: 197245.78 | Centroid: (9.512057 , 36.60117)
Size: 7 | Area: 67972.47 | Centroid: (23.194336 , 13.039309)
Size: 6 | Area: 58204.41 | Centroid: (28.320711 , 25.160975)
Size: 5 | Area: 46288.418 | Centroid: (12.307576 , 16.23267)
Size: 5 | Area: 37282.855 | Centroid: (3.1117353 , 35.250717)
Size: 5 | Area: 34358.316 | Centroid: (41.36821 , 38.38327)
Size: 2 | Area: 17059.58 | Centroid: (26.649286 , 34.999996)
Size: 3 | Area: 12982.154 | Centroid: (44.74643 , 21.612299)
Size: 2 | Area: 11420.772 | Centroid: (6.269539 , 49.000004)
Size: 2 | Area: 9025.884 | Centroid: (21.0 , 45.340065)
Size: 2 | Area: 8932.313 | Centroid: (31.0 , 28.542137)
Size: 2 | Area: 6481.096 | Centroid: (48.0 , 42.465725)
Size: 2 | Area: 6471.533 | Centroid: (0.0 , 14.4725895)
Size: 1 | Area: 4898.902 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3511.119 | Centroid: (30.000002 , 12.0)
Size: 1 | Area: 3264.9382 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3214.88 | Centroid: (44.0 , 49.0)
Size: 1 | Area: 3131.497 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 3013.466 | Centroid: (13.999999 , 0.0)
