Index: 1489 | Bright Bodies: 19

Size: 28 | Area: 2290423.5 | Centroid: (39.606396 , 31.800522)
Size: 28 | Area: 1598658.0 | Centroid: (13.895043 , 42.74159)
Size: 15 | Area: 437268.47 | Centroid: (0.27425504 , 8.230938)
Size: 10 | Area: 186004.78 | Centroid: (8.911336 , 37.19482)
Size: 7 | Area: 85600.93 | Centroid: (15.281251 , 48.887432)
Size: 6 | Area: 67354.95 | Centroid: (22.502882 , 13.652922)
Size: 6 | Area: 58566.008 | Centroid: (27.678476 , 25.747934)
Size: 6 | Area: 49491.016 | Centroid: (11.60185 , 16.756979)
Size: 7 | Area: 38416.547 | Centroid: (40.748604 , 38.7604)
Size: 4 | Area: 38336.0 | Centroid: (2.3600984 , 35.677547)
Size: 4 | Area: 24871.729 | Centroid: (26.268574 , 35.58885)
Size: 2 | Area: 9606.588 | Centroid: (20.413424 , 46.000004)
Size: 1 | Area: 9313.3545 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 8887.965 | Centroid: (30.483072 , 29.0)
Size: 2 | Area: 7144.605 | Centroid: (47.610172 , 42.999996)
Size: 1 | Area: 4389.841 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3770.9395 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2744.8103 | Centroid: (18.0 , 19.0)
Size: 1 | Area: 2715.3728 | Centroid: (15.000001 , 25.0)
