Index: 1945 | Bright Bodies: 19

Size: 32 | Area: 2309056.5 | Centroid: (40.04045 , 31.609638)
Size: 28 | Area: 1595502.5 | Centroid: (14.340908 , 42.46975)
Size: 14 | Area: 707836.1 | Centroid: (0.30943182 , 8.049083)
Size: 13 | Area: 196001.94 | Centroid: (9.324338 , 36.879414)
Size: 7 | Area: 181090.58 | Centroid: (15.397227 , 48.90869)
Size: 8 | Area: 72752.625 | Centroid: (22.986645 , 13.289989)
Size: 5 | Area: 56388.45 | Centroid: (28.156313 , 25.543255)
Size: 5 | Area: 46884.996 | Centroid: (12.1070595 , 16.563568)
Size: 5 | Area: 39880.348 | Centroid: (2.790708 , 35.443474)
Size: 4 | Area: 32112.29 | Centroid: (41.38022 , 38.66104)
Size: 4 | Area: 24986.656 | Centroid: (26.462584 , 35.39667)
Size: 2 | Area: 11776.057 | Centroid: (44.420956 , 21.999998)
Size: 2 | Area: 9460.591 | Centroid: (21.000002 , 45.584564)
Size: 1 | Area: 7070.9263 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5288.9653 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4870.144 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 4193.9214 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3102.1543 | Centroid: (0.0 , 14.0)
Size: 1 | Area: 3059.161 | Centroid: (39.0 , 38.0)
