Index: 1526 | Bright Bodies: 20

Size: 30 | Area: 2286466.2 | Centroid: (39.38353 , 31.974592)
Size: 28 | Area: 1602934.2 | Centroid: (13.628777 , 43.00472)
Size: 15 | Area: 318935.84 | Centroid: (0.2447482 , 8.4716625)
Size: 14 | Area: 196996.95 | Centroid: (8.682027 , 37.369442)
Size: 6 | Area: 66890.984 | Centroid: (22.30476 , 13.881659)
Size: 7 | Area: 62012.805 | Centroid: (27.458067 , 25.944532)
Size: 5 | Area: 52244.742 | Centroid: (15.052709 , 49.000004)
Size: 6 | Area: 49915.586 | Centroid: (11.34916 , 16.993214)
Size: 6 | Area: 42269.69 | Centroid: (2.2883232 , 35.947384)
Size: 5 | Area: 33733.08 | Centroid: (40.450928 , 39.237514)
Size: 3 | Area: 20873.754 | Centroid: (25.82353 , 35.801186)
Size: 2 | Area: 11161.568 | Centroid: (44.0 , 22.320871)
Size: 2 | Area: 9822.958 | Centroid: (20.295383 , 46.0)
Size: 2 | Area: 8461.187 | Centroid: (30.000002 , 29.362137)
Size: 2 | Area: 7652.4775 | Centroid: (42.0 , 9.518556)
Size: 1 | Area: 4131.9556 | Centroid: (47.0 , 43.0)
Size: 1 | Area: 3985.9216 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3690.5837 | Centroid: (29.0 , 13.0)
Size: 1 | Area: 2935.2324 | Centroid: (13.000001 , 1.0)
Size: 1 | Area: 2787.1558 | Centroid: (10.0 , 27.0)
