Index: 994 | Bright Bodies: 22

Size: 29 | Area: 2297259.8 | Centroid: (40.345055 , 31.24946)
Size: 24 | Area: 1585840.9 | Centroid: (14.57825 , 42.166016)
Size: 18 | Area: 935075.4 | Centroid: (0.39279348 , 7.78462)
Size: 9 | Area: 261044.58 | Centroid: (15.550383 , 48.862514)
Size: 13 | Area: 192690.97 | Centroid: (9.599177 , 36.55414)
Size: 6 | Area: 66550.36 | Centroid: (23.291075 , 12.999765)
Size: 6 | Area: 58609.8 | Centroid: (28.3649 , 25.114262)
Size: 6 | Area: 49872.902 | Centroid: (12.327596 , 16.119413)
Size: 6 | Area: 41523.293 | Centroid: (3.2722838 , 35.061096)
Size: 5 | Area: 34439.07 | Centroid: (41.421066 , 38.34393)
Size: 2 | Area: 17204.496 | Centroid: (26.748928 , 35.0)
Size: 2 | Area: 12519.262 | Centroid: (6.2866144 , 49.0)
Size: 3 | Area: 10870.814 | Centroid: (43.05846 , 48.999996)
Size: 2 | Area: 10831.377 | Centroid: (45.0 , 21.446115)
Size: 2 | Area: 8545.791 | Centroid: (31.000002 , 28.50301)
Size: 2 | Area: 7670.6875 | Centroid: (0.0 , 14.469925)
Size: 1 | Area: 6194.043 | Centroid: (21.0 , 45.0)
Size: 1 | Area: 4927.956 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3800.2969 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3525.7366 | Centroid: (29.999998 , 12.0)
Size: 1 | Area: 3483.5608 | Centroid: (48.0 , 42.0)
Size: 1 | Area: 3198.361 | Centroid: (14.0 , 0.0)
