Index: 1860 | Bright Bodies: 21

Size: 34 | Area: 2314593.8 | Centroid: (39.8446 , 31.742119)
Size: 26 | Area: 1589618.5 | Centroid: (14.166694 , 42.601814)
Size: 15 | Area: 576374.6 | Centroid: (0.2979619 , 8.124864)
Size: 12 | Area: 192165.66 | Centroid: (9.12946 , 36.99123)
Size: 8 | Area: 140905.1 | Centroid: (15.320276 , 48.88704)
Size: 6 | Area: 67144.11 | Centroid: (22.74321 , 13.504191)
Size: 6 | Area: 58770.277 | Centroid: (27.959526 , 25.60908)
Size: 6 | Area: 49614.84 | Centroid: (11.8732395 , 16.615417)
Size: 4 | Area: 37865.11 | Centroid: (2.5212414 , 35.584335)
Size: 4 | Area: 31481.436 | Centroid: (41.292763 , 38.727573)
Size: 4 | Area: 25564.172 | Centroid: (26.360186 , 35.485355)
Size: 2 | Area: 12240.616 | Centroid: (44.300735 , 22.0)
Size: 3 | Area: 11813.881 | Centroid: (20.701063 , 45.750343)
Size: 2 | Area: 7280.738 | Centroid: (42.48229 , 9.0)
Size: 1 | Area: 6231.9927 | Centroid: (30.999998 , 28.999998)
Size: 1 | Area: 5474.9233 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3239.5 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 3077.7844 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3041.8765 | Centroid: (15.000001 , 25.0)
Size: 1 | Area: 3025.4128 | Centroid: (30.0 , 13.0)
Size: 1 | Area: 2926.2346 | Centroid: (41.0 , 20.0)
