Index: 912 | Bright Bodies: 20

Size: 32 | Area: 2302894.2 | Centroid: (40.064487 , 31.48617)
Size: 27 | Area: 1586115.6 | Centroid: (14.359456 , 42.341816)
Size: 15 | Area: 730075.1 | Centroid: (0.31149295 , 7.971542)
Size: 8 | Area: 215868.55 | Centroid: (15.3265295 , 48.892323)
Size: 14 | Area: 195724.25 | Centroid: (9.334813 , 36.740902)
Size: 8 | Area: 70841.38 | Centroid: (23.015665 , 13.178688)
Size: 4 | Area: 51736.883 | Centroid: (28.236834 , 25.396053)
Size: 6 | Area: 48108.266 | Centroid: (12.0653925 , 16.417162)
Size: 6 | Area: 40723.465 | Centroid: (2.8940635 , 35.373398)
Size: 6 | Area: 37413.227 | Centroid: (41.09803 , 38.45663)
Size: 4 | Area: 23478.977 | Centroid: (26.489141 , 35.288994)
Size: 4 | Area: 16231.465 | Centroid: (44.473904 , 21.613508)
Size: 2 | Area: 9177.809 | Centroid: (31.000004 , 28.656496)
Size: 2 | Area: 9056.142 | Centroid: (21.0 , 45.447594)
Size: 2 | Area: 7128.326 | Centroid: (48.000004 , 42.583115)
Size: 1 | Area: 6094.4756 | Centroid: (5.9999995 , 49.0)
Size: 1 | Area: 4728.39 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3288.9456 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 2803.0613 | Centroid: (0.0 , 14.000001)
Size: 1 | Area: 2788.3926 | Centroid: (41.0 , 19.0)
