Index: 1516 | Bright Bodies: 19

Size: 33 | Area: 2310286.5 | Centroid: (39.894108 , 31.690054)
Size: 26 | Area: 1587706.5 | Centroid: (14.212081 , 42.53852)
Size: 15 | Area: 606500.1 | Centroid: (0.29883772 , 8.079241)
Size: 14 | Area: 197002.34 | Centroid: (9.174225 , 36.92144)
Size: 8 | Area: 161056.39 | Centroid: (15.311788 , 48.892628)
Size: 7 | Area: 68954.18 | Centroid: (22.841343 , 13.397956)
Size: 6 | Area: 58302.996 | Centroid: (28.005362 , 25.561296)
Size: 6 | Area: 49211.777 | Centroid: (11.921704 , 16.569891)
Size: 4 | Area: 37329.07 | Centroid: (2.562521 , 35.530537)
Size: 4 | Area: 31515.91 | Centroid: (41.31127 , 38.691505)
Size: 4 | Area: 25081.465 | Centroid: (26.379911 , 35.43602)
Size: 2 | Area: 11812.5 | Centroid: (44.32693 , 21.999998)
Size: 3 | Area: 11443.191 | Centroid: (20.740175 , 45.70859)
Size: 2 | Area: 7245.885 | Centroid: (42.52574 , 9.0)
Size: 1 | Area: 6510.8867 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5310.341 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3522.292 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3267.842 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2795.5676 | Centroid: (15.0 , 24.999998)
