Index: 233 | Bright Bodies: 21

Size: 32 | Area: 2298191.5 | Centroid: (40.327488 , 31.290667)
Size: 28 | Area: 1588327.8 | Centroid: (14.590209 , 42.183323)
Size: 18 | Area: 913908.94 | Centroid: (0.3966801 , 7.7846184)
Size: 9 | Area: 264595.1 | Centroid: (15.421427 , 48.857155)
Size: 14 | Area: 191365.19 | Centroid: (9.611781 , 36.523907)
Size: 6 | Area: 63810.016 | Centroid: (23.292187 , 12.979167)
Size: 6 | Area: 56530.52 | Centroid: (28.374693 , 25.093674)
Size: 5 | Area: 45099.363 | Centroid: (12.29136 , 16.167894)
Size: 5 | Area: 36748.285 | Centroid: (3.2252243 , 35.11802)
Size: 5 | Area: 32771.785 | Centroid: (41.42999 , 38.31503)
Size: 3 | Area: 19159.564 | Centroid: (26.767836 , 34.834526)
Size: 2 | Area: 12616.526 | Centroid: (6.3079324 , 49.0)
Size: 2 | Area: 10129.488 | Centroid: (45.0 , 21.388714)
Size: 2 | Area: 7924.3896 | Centroid: (31.0 , 28.475765)
Size: 2 | Area: 7335.365 | Centroid: (0.0 , 14.474357)
Size: 1 | Area: 5751.276 | Centroid: (21.0 , 45.0)
Size: 1 | Area: 4523.9688 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 4107.132 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3392.049 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3139.3445 | Centroid: (48.0 , 42.0)
Size: 1 | Area: 3125.327 | Centroid: (30.0 , 12.0)
