Index: 2045 | Bright Bodies: 20

Size: 28 | Area: 2286147.5 | Centroid: (39.485367 , 31.93606)
Size: 29 | Area: 1602831.2 | Centroid: (13.750106 , 42.940914)
Size: 15 | Area: 373456.28 | Centroid: (0.2527145 , 8.424676)
Size: 12 | Area: 193297.83 | Centroid: (8.80091 , 37.36102)
Size: 6 | Area: 67912.99 | Centroid: (22.436735 , 13.772071)
Size: 7 | Area: 62490.87 | Centroid: (27.540207 , 25.909225)
Size: 5 | Area: 58194.04 | Centroid: (15.138124 , 48.999996)
Size: 6 | Area: 50225.5 | Centroid: (11.406797 , 16.965824)
Size: 5 | Area: 40986.348 | Centroid: (2.3490598 , 35.85773)
Size: 6 | Area: 36820.79 | Centroid: (40.706875 , 39.047718)
Size: 3 | Area: 21502.338 | Centroid: (26.136734 , 35.77807)
Size: 2 | Area: 12058.677 | Centroid: (43.999996 , 22.289967)
Size: 2 | Area: 10176.539 | Centroid: (20.342196 , 46.0)
Size: 2 | Area: 8307.051 | Centroid: (30.387844 , 29.000002)
Size: 2 | Area: 7669.1055 | Centroid: (42.0 , 9.482594)
Size: 2 | Area: 7114.308 | Centroid: (47.47831 , 43.0)
Size: 1 | Area: 4387.5615 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3445.8152 | Centroid: (29.0 , 13.0)
Size: 1 | Area: 2870.7834 | Centroid: (10.0 , 27.000002)
Size: 1 | Area: 2871.0308 | Centroid: (12.999999 , 1.0)
