Index: 1761 | Bright Bodies: 20

Size: 29 | Area: 2284686.2 | Centroid: (39.4625 , 31.907843)
Size: 27 | Area: 1593290.5 | Centroid: (13.714912 , 42.91837)
Size: 15 | Area: 359946.7 | Centroid: (0.24906863 , 8.40682)
Size: 14 | Area: 197374.12 | Centroid: (8.747796 , 37.324158)
Size: 6 | Area: 67504.58 | Centroid: (22.418526 , 13.760629)
Size: 7 | Area: 65539.78 | Centroid: (15.093852 , 48.917225)
Size: 7 | Area: 62009.22 | Centroid: (27.51992 , 25.896376)
Size: 6 | Area: 49858.207 | Centroid: (11.39214 , 16.95062)
Size: 5 | Area: 40615.285 | Centroid: (2.3357499 , 35.846046)
Size: 6 | Area: 36181.33 | Centroid: (40.694077 , 39.03847)
Size: 3 | Area: 20991.223 | Centroid: (26.128263 , 35.76426)
Size: 2 | Area: 11773.68 | Centroid: (44.000004 , 22.273975)
Size: 2 | Area: 10024.504 | Centroid: (20.325872 , 46.0)
Size: 2 | Area: 8416.091 | Centroid: (30.365913 , 28.999998)
Size: 2 | Area: 7566.731 | Centroid: (42.0 , 9.463565)
Size: 2 | Area: 7041.674 | Centroid: (47.452976 , 43.000004)
Size: 1 | Area: 4229.72 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3433.4722 | Centroid: (29.0 , 13.0)
Size: 1 | Area: 2851.9314 | Centroid: (10.0 , 27.0)
Size: 1 | Area: 2746.7874 | Centroid: (13.0 , 1.0)
