Index: 1377 | Bright Bodies: 19

Size: 29 | Area: 2294682.0 | Centroid: (39.637703 , 31.782785)
Size: 28 | Area: 1597026.6 | Centroid: (13.950971 , 42.698826)
Size: 15 | Area: 455743.97 | Centroid: (0.27731827 , 8.196052)
Size: 10 | Area: 186166.53 | Centroid: (8.928289 , 37.161358)
Size: 7 | Area: 92591.42 | Centroid: (15.283298 , 48.889797)
Size: 5 | Area: 64376.19 | Centroid: (22.505651 , 13.563558)
Size: 6 | Area: 58301.16 | Centroid: (27.710783 , 25.718369)
Size: 5 | Area: 46736.344 | Centroid: (11.609433 , 16.65736)
Size: 7 | Area: 38725.68 | Centroid: (40.772068 , 38.74533)
Size: 4 | Area: 38361.875 | Centroid: (2.3811178 , 35.65169)
Size: 4 | Area: 25132.262 | Centroid: (26.279476 , 35.558468)
Size: 2 | Area: 9410.408 | Centroid: (20.439129 , 45.999996)
Size: 1 | Area: 9341.952 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 9032.692 | Centroid: (30.516144 , 29.0)
Size: 1 | Area: 4585.7163 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4414.6436 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3590.8413 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2780.9795 | Centroid: (18.0 , 19.0)
Size: 1 | Area: 2775.8418 | Centroid: (14.999999 , 25.0)
