Index: 772 | Bright Bodies: 19

Size: 32 | Area: 2301108.0 | Centroid: (39.81489 , 31.700735)
Size: 26 | Area: 1583086.9 | Centroid: (14.137813 , 42.520996)
Size: 15 | Area: 559013.75 | Centroid: (0.28462708 , 8.095622)
Size: 14 | Area: 195046.39 | Centroid: (9.116581 , 36.90117)
Size: 8 | Area: 156262.23 | Centroid: (15.221389 , 48.892826)
Size: 6 | Area: 65344.86 | Centroid: (22.71873 , 13.431501)
Size: 6 | Area: 57752.56 | Centroid: (27.936657 , 25.532238)
Size: 6 | Area: 48664.96 | Centroid: (11.847421 , 16.540789)
Size: 4 | Area: 37302.67 | Centroid: (2.5106394 , 35.49553)
Size: 4 | Area: 31049.924 | Centroid: (41.285233 , 38.66268)
Size: 4 | Area: 24586.055 | Centroid: (26.347202 , 35.40749)
Size: 2 | Area: 11349.388 | Centroid: (44.294895 , 22.0)
Size: 3 | Area: 11011.626 | Centroid: (20.704765 , 45.691086)
Size: 2 | Area: 8542.544 | Centroid: (30.678104 , 28.999998)
Size: 2 | Area: 7141.4844 | Centroid: (42.47239 , 9.000001)
Size: 1 | Area: 4820.6304 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3647.5933 | Centroid: (5.9999995 , 48.999996)
Size: 1 | Area: 3427.627 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2864.6519 | Centroid: (41.0 , 19.0)
