Index: 335 | Bright Bodies: 22

Size: 30 | Area: 2290598.8 | Centroid: (40.369675 , 31.256132)
Size: 28 | Area: 1587442.0 | Centroid: (14.627719 , 42.1538)
Size: 17 | Area: 933849.44 | Centroid: (0.4044452 , 7.7226796)
Size: 9 | Area: 278353.47 | Centroid: (15.459599 , 48.855995)
Size: 14 | Area: 191571.06 | Centroid: (9.645558 , 36.49426)
Size: 6 | Area: 64563.188 | Centroid: (23.307875 , 12.947853)
Size: 6 | Area: 56615.07 | Centroid: (28.398808 , 25.0598)
Size: 6 | Area: 47982.383 | Centroid: (12.350985 , 16.068834)
Size: 5 | Area: 37179.38 | Centroid: (3.234492 , 35.089943)
Size: 5 | Area: 32491.074 | Centroid: (41.452183 , 38.29103)
Size: 3 | Area: 19288.658 | Centroid: (26.80009 , 34.81599)
Size: 2 | Area: 13229.002 | Centroid: (6.3256793 , 49.000004)
Size: 2 | Area: 10437.57 | Centroid: (45.0 , 21.36619)
Size: 2 | Area: 8696.583 | Centroid: (21.332745 , 44.999996)
Size: 2 | Area: 7800.961 | Centroid: (0.0 , 14.455998)
Size: 2 | Area: 7681.794 | Centroid: (31.0 , 28.45378)
Size: 2 | Area: 6869.404 | Centroid: (43.0 , 8.577844)
Size: 1 | Area: 4819.84 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 3596.5444 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3096.9595 | Centroid: (48.000004 , 42.0)
Size: 1 | Area: 3068.8193 | Centroid: (30.0 , 12.0)
Size: 1 | Area: 2832.8457 | Centroid: (44.0 , 49.0)
