Index: 283 | Bright Bodies: 21

Size: 31 | Area: 2294963.8 | Centroid: (40.31494 , 31.282864)
Size: 28 | Area: 1588915.9 | Centroid: (14.582194 , 42.178898)
Size: 18 | Area: 908801.44 | Centroid: (0.3939981 , 7.779101)
Size: 9 | Area: 266012.9 | Centroid: (15.413624 , 48.857048)
Size: 14 | Area: 191434.05 | Centroid: (9.60385 , 36.520805)
Size: 7 | Area: 66441.97 | Centroid: (23.2355 , 12.977669)
Size: 6 | Area: 56630.438 | Centroid: (28.370207 , 25.09101)
Size: 5 | Area: 45059.95 | Centroid: (12.28712 , 16.165388)
Size: 5 | Area: 36712.22 | Centroid: (3.222711 , 35.11566)
Size: 5 | Area: 32769.918 | Centroid: (41.425846 , 38.31364)
Size: 3 | Area: 19235.252 | Centroid: (26.761208 , 34.83429)
Size: 2 | Area: 12589.552 | Centroid: (6.3022523 , 49.000004)
Size: 2 | Area: 10002.747 | Centroid: (44.999996 , 21.385536)
Size: 2 | Area: 8003.785 | Centroid: (30.999998 , 28.472504)
Size: 2 | Area: 7226.79 | Centroid: (0.0 , 14.476592)
Size: 1 | Area: 5796.279 | Centroid: (21.0 , 45.0)
Size: 1 | Area: 4520.635 | Centroid: (42.0 , 49.0)
Size: 1 | Area: 4084.125 | Centroid: (43.0 , 9.0)
Size: 1 | Area: 3412.0881 | Centroid: (42.0 , 19.0)
Size: 1 | Area: 3190.921 | Centroid: (48.0 , 42.0)
Size: 1 | Area: 3153.0308 | Centroid: (30.0 , 11.999999)
