Index: 2048 | Bright Bodies: 20

Size: 29 | Area: 2291730.2 | Centroid: (39.357307 , 32.052082)
Size: 27 | Area: 1604584.4 | Centroid: (13.597561 , 43.06169)
Size: 15 | Area: 308394.03 | Centroid: (0.24841806 , 8.515959)
Size: 14 | Area: 199111.75 | Centroid: (8.658837 , 37.410645)
Size: 6 | Area: 67511.375 | Centroid: (22.296688 , 13.926425)
Size: 7 | Area: 63150.3 | Centroid: (27.443722 , 25.987709)
Size: 6 | Area: 50718.75 | Centroid: (11.338843 , 17.036608)
Size: 5 | Area: 47678.258 | Centroid: (15.065826 , 49.000004)
Size: 6 | Area: 42810.066 | Centroid: (2.283693 , 35.988377)
Size: 5 | Area: 35038.54 | Centroid: (40.42045 , 39.27905)
Size: 3 | Area: 21247.14 | Centroid: (25.793669 , 35.826954)
Size: 2 | Area: 11226.697 | Centroid: (43.999996 , 22.375458)
Size: 2 | Area: 9935.389 | Centroid: (20.299871 , 46.0)
Size: 2 | Area: 8782.305 | Centroid: (29.999998 , 29.414782)
Size: 2 | Area: 7959.275 | Centroid: (42.000004 , 9.574186)
Size: 1 | Area: 4202.388 | Centroid: (47.0 , 43.0)
Size: 1 | Area: 4043.6743 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 3917.1726 | Centroid: (29.0 , 13.0)
Size: 1 | Area: 3216.688 | Centroid: (13.0 , 1.0)
Size: 1 | Area: 2816.084 | Centroid: (10.0 , 27.0)
