Index: 1811 | Bright Bodies: 19

Size: 28 | Area: 2289335.0 | Centroid: (39.573563 , 31.823048)
Size: 28 | Area: 1600419.8 | Centroid: (13.858362 , 42.795963)
Size: 15 | Area: 421362.78 | Centroid: (0.27302042 , 8.264504)
Size: 11 | Area: 189280.27 | Centroid: (8.8694725 , 37.24461)
Size: 7 | Area: 79354.59 | Centroid: (15.297623 , 48.882847)
Size: 6 | Area: 68101.17 | Centroid: (22.485477 , 13.691898)
Size: 6 | Area: 59000.594 | Centroid: (27.64941 , 25.77971)
Size: 6 | Area: 49874.97 | Centroid: (11.578166 , 16.787392)
Size: 4 | Area: 38387.555 | Centroid: (2.3408992 , 35.706764)
Size: 6 | Area: 36083.375 | Centroid: (40.78104 , 38.991203)
Size: 4 | Area: 25019.496 | Centroid: (26.259705 , 35.62429)
Size: 2 | Area: 9911.2705 | Centroid: (20.390757 , 46.0)
Size: 1 | Area: 9216.43 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 8815.906 | Centroid: (30.454268 , 29.000002)
Size: 2 | Area: 7243.705 | Centroid: (47.57531 , 43.0)
Size: 2 | Area: 7108.198 | Centroid: (41.999996 , 9.389187)
Size: 1 | Area: 4066.4248 | Centroid: (41.0 , 20.000002)
Size: 1 | Area: 2813.3352 | Centroid: (29.0 , 13.000001)
Size: 1 | Area: 2747.8777 | Centroid: (10.0 , 27.0)
