Index: 1580 | Bright Bodies: 20

Size: 30 | Area: 2297463.8 | Centroid: (39.637756 , 31.807749)
Size: 28 | Area: 1598475.9 | Centroid: (13.948323 , 42.72797)
Size: 15 | Area: 456209.28 | Centroid: (0.27778473 , 8.226778)
Size: 10 | Area: 186240.34 | Centroid: (8.929141 , 37.187954)
Size: 7 | Area: 87573.64 | Centroid: (15.298833 , 48.88759)
Size: 6 | Area: 67283.7 | Centroid: (22.527357 , 13.644929)
Size: 6 | Area: 58376.457 | Centroid: (27.708435 , 25.740812)
Size: 6 | Area: 49320.43 | Centroid: (11.6302185 , 16.750322)
Size: 7 | Area: 38504.49 | Centroid: (40.764446 , 38.755943)
Size: 4 | Area: 38178.66 | Centroid: (2.3800764 , 35.67189)
Size: 4 | Area: 25075.006 | Centroid: (26.280584 , 35.583187)
Size: 2 | Area: 9538.385 | Centroid: (20.440166 , 46.000004)
Size: 1 | Area: 9244.06 | Centroid: (44.0 , 22.0)
Size: 2 | Area: 8919.865 | Centroid: (30.51237 , 29.000002)
Size: 1 | Area: 4534.4097 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 4300.634 | Centroid: (42.0 , 9.0)
Size: 1 | Area: 3707.6453 | Centroid: (41.0 , 20.0)
Size: 1 | Area: 2802.1287 | Centroid: (15.0 , 25.0)
Size: 1 | Area: 2726.7046 | Centroid: (18.0 , 19.0)
Size: 1 | Area: 2703.3057 | Centroid: (30.0 , 13.0)
