Index: 1125 | Bright Bodies: 20

Size: 33 | Area: 2308853.0 | Centroid: (39.86374 , 31.698534)
Size: 26 | Area: 1584914.5 | Centroid: (14.1837435 , 42.53694)
Size: 15 | Area: 587301.06 | Centroid: (0.29397145 , 8.0867)
Size: 14 | Area: 196066.8 | Centroid: (9.15016 , 36.91977)
Size: 8 | Area: 157750.89 | Centroid: (15.285681 , 48.893246)
Size: 6 | Area: 65656.32 | Centroid: (22.762053 , 13.452005)
Size: 6 | Area: 57996.51 | Centroid: (27.97919 , 25.556759)
Size: 6 | Area: 48946.305 | Centroid: (11.892119 , 16.565454)
Size: 4 | Area: 37260.164 | Centroid: (2.5402362 , 35.52432)
Size: 4 | Area: 31279.479 | Centroid: (41.299564 , 38.688393)
Size: 4 | Area: 24961.701 | Centroid: (26.365839 , 35.42982)
Size: 2 | Area: 11724.432 | Centroid: (44.311707 , 21.999998)
Size: 3 | Area: 11273.152 | Centroid: (20.724283 , 45.708775)
Size: 2 | Area: 7187.741 | Centroid: (42.502335 , 9.0)
Size: 1 | Area: 6299.2207 | Centroid: (31.0 , 29.0)
Size: 1 | Area: 5175.0933 | Centroid: (48.0 , 43.0)
Size: 1 | Area: 3457.5945 | Centroid: (6.0 , 49.0)
Size: 1 | Area: 3304.0688 | Centroid: (39.0 , 38.0)
Size: 1 | Area: 2766.9805 | Centroid: (41.0 , 19.0)
Size: 1 | Area: 2716.6206 | Centroid: (15.0 , 25.0)
