Index: 193 | Bright Bodies: 21

Size: 32 | Area: 2304513.2 | Centroid: (40.731163 , 30.971514)
Size: 27 | Area: 1584360.1 | Centroid: (15.0202265 , 41.77387)
Size: 20 | Area: 1036925.25 | Centroid: (0.6245249 , 7.345747)
Size: 10 | Area: 385678.53 | Centroid: (15.8406925 , 48.8028)
Size: 13 | Area: 190478.88 | Centroid: (10.032186 , 36.228943)
Size: 5 | Area: 61544.55 | Centroid: (23.536285 , 12.678399)
Size: 8 | Area: 60989.582 | Centroid: (28.896185 , 24.817621)
Size: 5 | Area: 44064.547 | Centroid: (12.618661 , 15.791286)
Size: 4 | Area: 36191.832 | Centroid: (3.4458838 , 34.651524)
Size: 3 | Area: 25132.959 | Centroid: (42.188526 , 37.85023)
Size: 4 | Area: 23813.543 | Centroid: (27.31542 , 34.574177)
Size: 3 | Area: 18627.512 | Centroid: (42.855083 , 48.999996)
Size: 3 | Area: 16470.69 | Centroid: (0.0 , 13.994165)
Size: 2 | Area: 15865.264 | Centroid: (6.5835614 , 48.999996)
Size: 2 | Area: 11034.732 | Centroid: (45.276646 , 21.0)
Size: 2 | Area: 8589.761 | Centroid: (21.53056 , 45.000004)
Size: 2 | Area: 8098.3564 | Centroid: (31.632954 , 27.999998)
Size: 2 | Area: 5935.1816 | Centroid: (43.48755 , 8.0)
Size: 1 | Area: 4487.7354 | Centroid: (49.0 , 42.0)
Size: 1 | Area: 3138.8953 | Centroid: (40.0 , 38.0)
Size: 1 | Area: 3135.8643 | Centroid: (42.0 , 19.0)
